st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,108,Baihar,BHAGAT SINGH NETAM,Bharatiya Janata Party,89118,473,89591,45.06
S12,Madhya Pradesh,108,Baihar,SANJAY UIKEY,Indian National Congress,88983,1159,90142,45.33
S12,Madhya Pradesh,108,Baihar,ASHOK MASIH DHURVE,Communist Party of India,2534,9,2543,1.28
S12,Madhya Pradesh,108,Baihar,FATTESINGH KAMLESH,Gondvana Gantantra Party,8578,68,8646,4.35
S12,Madhya Pradesh,108,Baihar,DILAN SINGH KODAPE,Independent,455,0,455,0.23
S12,Madhya Pradesh,108,Baihar,DEEPAK UIKEY,Independent,432,2,434,0.22
S12,Madhya Pradesh,108,Baihar,BUDHRAM DHURWAY,Independent,423,0,423,0.21
S12,Madhya Pradesh,108,Baihar,ROSHANI TILGAM,Independent,751,7,758,0.38
S12,Madhya Pradesh,108,Baihar,SONAL SIRSAM,Independent,1044,1,1045,0.53
S12,Madhya Pradesh,108,Baihar,SANJAY MASRAM,Independent,1318,2,1320,0.66
S12,Madhya Pradesh,108,Baihar,NOTA,None of the Above,3478,6,3484,1.75
