st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,217,Ujjain South,CHETAN PREMNARAYAN YADAV,Indian National Congress,81467,1291,82758,45.04
S12,Madhya Pradesh,217,Ujjain South,PRAKASH NARVARIYA,Bahujan Samaj Party,1394,25,1419,0.77
S12,Madhya Pradesh,217,Ujjain South,DR. MOHAN YADAV,Bharatiya Janata Party,94753,946,95699,52.08
S12,Madhya Pradesh,217,Ujjain South,KULDEEP SINGH RATHOD,Vastavik Bharat Party,549,5,554,0.3
S12,Madhya Pradesh,217,Ujjain South,NILESH TIWARI,Independent,171,2,173,0.09
S12,Madhya Pradesh,217,Ujjain South,PREM SINGH,Independent,351,4,355,0.19
S12,Madhya Pradesh,217,Ujjain South,RAHUL CHOUHAN,Independent,142,0,142,0.08
S12,Madhya Pradesh,217,Ujjain South,VIRENDRA SINGH ATAL,Independent,289,3,292,0.16
S12,Madhya Pradesh,217,Ujjain South,SANDEEP PATEL,Independent,246,2,248,0.13
S12,Madhya Pradesh,217,Ujjain South,NOTA,None of the Above,2067,31,2098,1.14
