st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,16,Gwalior East,PRAHLAD SINGH PRAKASH TAILAR,Bahujan Samaj Party,4164,62,4226,2.18
S12,Madhya Pradesh,16,Gwalior East,MAYA SINGH (MAMI JI),Bharatiya Janata Party,83956,992,84948,43.89
S12,Madhya Pradesh,16,Gwalior East,DR SATISH SIKARWAR,Indian National Congress,98450,1851,100301,51.83
S12,Madhya Pradesh,16,Gwalior East,NAROTTAM JATAV,Aazad Samaj Party (Kanshi Ram),940,3,943,0.49
S12,Madhya Pradesh,16,Gwalior East,PRADEEP SHARMA,Jan Adhikar Party,163,4,167,0.09
S12,Madhya Pradesh,16,Gwalior East,VIJAY BAUDDH,Ambedkarite Party of India,197,2,199,0.1
S12,Madhya Pradesh,16,Gwalior East,VINOD KARANA,Samajwadi Party,317,19,336,0.17
S12,Madhya Pradesh,16,Gwalior East,HEMLATA MUKESH KOLI,National Youth Party,76,2,78,0.04
S12,Madhya Pradesh,16,Gwalior East,PROF. Dr. P.D. AGARWAL,Independent,156,3,159,0.08
S12,Madhya Pradesh,16,Gwalior East,DEEPAK KUMAR SEN,Independent,121,2,123,0.06
S12,Madhya Pradesh,16,Gwalior East,SHREE NARESH CHANDRA,Independent,55,0,55,0.03
S12,Madhya Pradesh,16,Gwalior East,NATHU SINGH,Independent,105,12,117,0.06
S12,Madhya Pradesh,16,Gwalior East,MAHESH PAL KATARIYA,Independent,142,0,142,0.07
S12,Madhya Pradesh,16,Gwalior East,MINAKSHI JAIN,Independent,195,2,197,0.1
S12,Madhya Pradesh,16,Gwalior East,VISHAL PAL,Independent,214,1,215,0.11
S12,Madhya Pradesh,16,Gwalior East,NOTA,None of the Above,1301,23,1324,0.68
