st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,213,Mahidpur,DINESH JAIN BOSS,Indian National Congress,75086,368,75454,42.57
S12,Madhya Pradesh,213,Mahidpur,BAHADUR SINGH CHOUHAN,Bharatiya Janata Party,74981,183,75164,42.41
S12,Madhya Pradesh,213,Mahidpur,Radhey shayam,Bahujan Samaj Party,928,3,931,0.53
S12,Madhya Pradesh,213,Mahidpur,RAJESH - VARSHI,Aazad Samaj Party (Kanshi Ram),1388,0,1388,0.78
S12,Madhya Pradesh,213,Mahidpur,JUBER KHAN,Independent,179,0,179,0.1
S12,Madhya Pradesh,213,Mahidpur,Tawar Singh,Independent,233,1,234,0.13
S12,Madhya Pradesh,213,Mahidpur,DURGESH,Independent,401,0,401,0.23
S12,Madhya Pradesh,213,Mahidpur,PRATAP SINGH ARYA,Independent,20612,50,20662,11.66
S12,Madhya Pradesh,213,Mahidpur,BAHADUR SINGH,Independent,818,0,818,0.46
S12,Madhya Pradesh,213,Mahidpur,SONU VISHWAKARMA,Independent,584,0,584,0.33
S12,Madhya Pradesh,213,Mahidpur,NOTA,None of the Above,1416,1,1417,0.8
