st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,229,Neemuch,UMRAO SINGH GURJAR,Indian National Congress,77891,1116,79007,41.77
S12,Madhya Pradesh,229,Neemuch,DILIP SINGH PARIHAR,Bharatiya Janata Party,104541,749,105290,55.67
S12,Madhya Pradesh,229,Neemuch,DURGAPRASAD JATAV,Bahujan Samaj Party,742,6,748,0.4
S12,Madhya Pradesh,229,Neemuch,IMRAN HUSAIN,Social Democratic Party Of India,404,1,405,0.21
S12,Madhya Pradesh,229,Neemuch,GOVIND KUMAR RANVA,Aazad Samaj Party (Kanshi Ram),450,1,451,0.24
S12,Madhya Pradesh,229,Neemuch,TULSIRAM MEGHWAL,Independent,181,1,182,0.1
S12,Madhya Pradesh,229,Neemuch,RAJESH LALWANI ADVOCATE,Independent,288,5,293,0.15
S12,Madhya Pradesh,229,Neemuch,SHYAM SUNDAR BAIRAGI,Independent,280,0,280,0.15
S12,Madhya Pradesh,229,Neemuch,SURAJ YADAV,Independent,649,1,650,0.34
S12,Madhya Pradesh,229,Neemuch,NOTA,None of the Above,1816,24,1840,0.97
