st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,208,Indore-5,MANOHAR BIJORE,Bahujan Samaj Party,1195,10,1205,0.43
S12,Madhya Pradesh,208,Indore-5,MAHENDRA HARDIA,Bharatiya Janata Party,143449,1284,144733,51.43
S12,Madhya Pradesh,208,Indore-5,VINOD TYAGI,Aam Aadmi Party,1073,10,1083,0.38
S12,Madhya Pradesh,208,Indore-5,SATYANARAYAN RAMESHWAR PATEL,Indian National Congress,128045,1017,129062,45.86
S12,Madhya Pradesh,208,Indore-5,Abid HUSSAiN,Aazad Samaj Party (Kanshi Ram),914,2,916,0.33
S12,Madhya Pradesh,208,Indore-5,FAISAL WASEEM SHAIKH,All India Majlis-E-Ittehadul Muslimeen,660,0,660,0.23
S12,Madhya Pradesh,208,Indore-5,MOHAMMAD JAMEEL,Social Democratic Party Of India,131,0,131,0.05
S12,Madhya Pradesh,208,Indore-5,AMIT SOLANKI (HARDIYA),Independent,141,2,143,0.05
S12,Madhya Pradesh,208,Indore-5,AYAZ Ali,Independent,92,0,92,0.03
S12,Madhya Pradesh,208,Indore-5,GEEYASUDDEEN,Independent,114,2,116,0.04
S12,Madhya Pradesh,208,Indore-5,CHANA GNANESH,Independent,155,2,157,0.06
S12,Madhya Pradesh,208,Indore-5,JAYESH TAYDE,Independent,72,1,73,0.03
S12,Madhya Pradesh,208,Indore-5,POONAM KHANDELWAL,Independent,146,6,152,0.05
S12,Madhya Pradesh,208,Indore-5,SALIM PATHAN,Independent,155,2,157,0.06
S12,Madhya Pradesh,208,Indore-5,DR. SUBHASH BARODH,Independent,574,3,577,0.21
S12,Madhya Pradesh,208,Indore-5,SANJEEV (SANJU BHAiYA),Independent,620,2,622,0.22
S12,Madhya Pradesh,208,Indore-5,NOTA,None of the Above,1529,20,1549,0.55
