st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,50,Rajnagar,ARVIND PATERIYA,Bharatiya Janata Party,69447,251,69698,38.14
S12,Madhya Pradesh,50,Rajnagar,Dr. GHASIRAM PATEL,Bahujan Samaj Party,32058,137,32195,17.62
S12,Madhya Pradesh,50,Rajnagar,RAJU PAL,Aam Aadmi Party,1728,1,1729,0.95
S12,Madhya Pradesh,50,Rajnagar,VIKRAM SINGH (NAATI RAJA),Indian National Congress,63371,460,63831,34.93
S12,Madhya Pradesh,50,Rajnagar,BRAJGOPAL PATEL,Samajwadi Party,6349,4,6353,3.48
S12,Madhya Pradesh,50,Rajnagar,AAPKE IMRAN,Malwa Congress,511,0,511,0.28
S12,Madhya Pradesh,50,Rajnagar,RAJKUMAR CHAURASIYA,Rashtriya Gondvana Party,248,0,248,0.14
S12,Madhya Pradesh,50,Rajnagar,RAMKUNWAR/RANI RAIKWAR,Janata Dal (United),470,2,472,0.26
S12,Madhya Pradesh,50,Rajnagar,AHIRWAR HARIMOHAN ADVOCATE,Jan Adhikar Party,288,3,291,0.16
S12,Madhya Pradesh,50,Rajnagar,AJAY SINGH YADAV NAAND,Independent,399,1,400,0.22
S12,Madhya Pradesh,50,Rajnagar,UMAKANT NAMDEV,Independent,295,0,295,0.16
S12,Madhya Pradesh,50,Rajnagar,DASHRATH KUSHWAHA,Independent,483,0,483,0.26
S12,Madhya Pradesh,50,Rajnagar,NEERAJ BHAIYA JI,Independent,977,0,977,0.53
S12,Madhya Pradesh,50,Rajnagar,AHIRWAR POONAM,Independent,752,0,752,0.41
S12,Madhya Pradesh,50,Rajnagar,PRAMOD KUMAR (BINCHI BABA),Independent,736,0,736,0.4
S12,Madhya Pradesh,50,Rajnagar,BHOORA PATEL,Independent,1443,0,1443,0.79
S12,Madhya Pradesh,50,Rajnagar,VIPIN,Independent,954,0,954,0.52
S12,Madhya Pradesh,50,Rajnagar,VIPIN SHARMA,Independent,399,0,399,0.22
S12,Madhya Pradesh,50,Rajnagar,BEERENDRA PATEL,Independent,233,0,233,0.13
S12,Madhya Pradesh,50,Rajnagar,NOTA,None of the Above,762,0,762,0.42
