st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,51,Chhatarpur,ALOK CHATURVEDI (PAJJAN BHAIYA),Indian National Congress,69961,759,70720,41.31
S12,Madhya Pradesh,51,Chhatarpur,DEELMANI SINGH URF BABBU RAJA,Bahujan Samaj Party,14128,56,14184,8.29
S12,Madhya Pradesh,51,Chhatarpur,BHAGEERATH PATEL URF BHAGGU BHAIYA,Aam Aadmi Party,2311,10,2321,1.36
S12,Madhya Pradesh,51,Chhatarpur,LALITA YADAV,Bharatiya Janata Party,77371,316,77687,45.38
S12,Madhya Pradesh,51,Chhatarpur,AHIRWAR PREM CHANDRA,Jan Adhikar Party,1461,3,1464,0.86
S12,Madhya Pradesh,51,Chhatarpur,BENI PRASAD CHANSAURIYA,Samajwadi Party,882,12,894,0.52
S12,Madhya Pradesh,51,Chhatarpur,AD. RAJA PRAJAPATI,Sapaks Party,138,0,138,0.08
S12,Madhya Pradesh,51,Chhatarpur,RAMCHARAN (CHARAN) AHIRWAR,Aazad Samaj Party (Kanshi Ram),404,1,405,0.24
S12,Madhya Pradesh,51,Chhatarpur,DWIVEDI JAWAHARLAL,Independent,204,0,204,0.12
S12,Madhya Pradesh,51,Chhatarpur,AHIRWAR DEEPAK,Independent,364,0,364,0.21
S12,Madhya Pradesh,51,Chhatarpur,AGRAWAL MANOJ KUMAR,Independent,258,1,259,0.15
S12,Madhya Pradesh,51,Chhatarpur,NAWAB KHAN,Independent,345,1,346,0.2
S12,Madhya Pradesh,51,Chhatarpur,LALTA YADAV,Independent,424,0,424,0.25
S12,Madhya Pradesh,51,Chhatarpur,HARISHCHANDRA 'RAJ',Independent,437,0,437,0.26
S12,Madhya Pradesh,51,Chhatarpur,NOTA,None of the Above,1344,6,1350,0.79
