st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,152,Bhopal Dakshina-Pashchim,P.C. SHARMA (PRAKASH MANGEELAL SHARMA),Indian National Congress,58855,2001,60856,43.06
S12,Madhya Pradesh,152,Bhopal Dakshina-Pashchim,BHAGWANDAS SABNANI,Bharatiya Janata Party,75179,1510,76689,54.27
S12,Madhya Pradesh,152,Bhopal Dakshina-Pashchim,ADVOCATE SUDHIR UBNARE,Bahujan Samaj Party,1508,49,1557,1.1
S12,Madhya Pradesh,152,Bhopal Dakshina-Pashchim,KESHAV,National Jagaran Party,73,0,73,0.05
S12,Madhya Pradesh,152,Bhopal Dakshina-Pashchim,DINESH KUMAR JAIN,Rashtriya Jan Awaz Party,116,1,117,0.08
S12,Madhya Pradesh,152,Bhopal Dakshina-Pashchim,SURENDRA SHUKLA,Bhartiya Gan Varta Party,93,2,95,0.07
S12,Madhya Pradesh,152,Bhopal Dakshina-Pashchim,IRFAN ULLAH KHAN,Independent,248,4,252,0.18
S12,Madhya Pradesh,152,Bhopal Dakshina-Pashchim,PRAKASH SONVANE,Independent,45,3,48,0.03
S12,Madhya Pradesh,152,Bhopal Dakshina-Pashchim,PRADEEP KHANDELWAL,Independent,89,1,90,0.06
S12,Madhya Pradesh,152,Bhopal Dakshina-Pashchim,PRADEEP SAXENA,Independent,140,0,140,0.1
S12,Madhya Pradesh,152,Bhopal Dakshina-Pashchim,VIKAS SHARMA,Independent,204,4,208,0.15
S12,Madhya Pradesh,152,Bhopal Dakshina-Pashchim,NOTA,None of the Above,1161,28,1189,0.84
