st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,122,Junnardeo,NATHANSHAH KAWRETI,Bharatiya Janata Party,79611,556,80167,42.03
S12,Madhya Pradesh,122,Junnardeo,SUNIL UIKEY,Indian National Congress,82496,881,83377,43.72
S12,Madhya Pradesh,122,Junnardeo,PRAKASH KUMRE,Rashtriya Gondvana Party,2757,10,2767,1.45
S12,Madhya Pradesh,122,Junnardeo,HARIRAM SALLAM,Gondvana Gantantra Party,4944,34,4978,2.61
S12,Madhya Pradesh,122,Junnardeo,JHAMAKLAL SARYAM,Independent,8539,31,8570,4.49
S12,Madhya Pradesh,122,Junnardeo,DEVIPRASAD UIKEY,Independent,1013,11,1024,0.54
S12,Madhya Pradesh,122,Junnardeo,SUNIL UIKEY,Independent,627,8,635,0.33
S12,Madhya Pradesh,122,Junnardeo,SUNIL UIKEY,Independent,827,12,839,0.44
S12,Madhya Pradesh,122,Junnardeo,SUNIL UIKEY,Independent,782,2,784,0.41
S12,Madhya Pradesh,122,Junnardeo,SUMARSING DARSMA (MAWASI),Independent,2485,5,2490,1.31
S12,Madhya Pradesh,122,Junnardeo,NOTA,None of the Above,5072,14,5086,2.67
