st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,33,Chanderi,GOPAL SINGH CHAUHAN (DAGGI RAJA),Indian National Congress,62647,649,63296,39.8
S12,Madhya Pradesh,33,Chanderi,JAGANNATH SINGH RAGHUWANSHI,Bharatiya Janata Party,84730,334,85064,53.49
S12,Madhya Pradesh,33,Chanderi,Adv. VIRENDRA SINGH YADAV,Bahujan Samaj Party,5576,22,5598,3.52
S12,Madhya Pradesh,33,Chanderi,RANVEER SINGH ADIWASI,Aazad Samaj Party (Kanshi Ram),1521,4,1525,0.96
S12,Madhya Pradesh,33,Chanderi,GAMBHIR AHIRBAR,Independent,131,0,131,0.08
S12,Madhya Pradesh,33,Chanderi,GOLU YADAV,Independent,80,0,80,0.05
S12,Madhya Pradesh,33,Chanderi,BHANU,Independent,149,0,149,0.09
S12,Madhya Pradesh,33,Chanderi,MOHAMMAD JAVED ANSARI (JAPANI),Independent,248,1,249,0.16
S12,Madhya Pradesh,33,Chanderi,RAMESH CHAND,Independent,296,0,296,0.19
S12,Madhya Pradesh,33,Chanderi,RAJPAL YADAV,Independent,198,0,198,0.12
S12,Madhya Pradesh,33,Chanderi,RAMBEER SINGH YADAV,Independent,391,2,393,0.25
S12,Madhya Pradesh,33,Chanderi,SOHAN LAL AHIRBAR,Independent,587,1,588,0.37
S12,Madhya Pradesh,33,Chanderi,NOTA,None of the Above,1440,12,1452,0.91
