st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,110,Paraswada,Madhu Bhau Bhagat,Indian National Congress,99893,1099,100992,51.81
S12,Madhya Pradesh,110,Paraswada,KAWRE RAMKISHOR (NANO),Bharatiya Janata Party,74762,282,75044,38.5
S12,Madhya Pradesh,110,Paraswada,SHIVSHANKAR YADAV,Aam Aadmi Party,1399,5,1404,0.72
S12,Madhya Pradesh,110,Paraswada,KANKAR MUNJARE,Gondvana Gantantra Party,13447,95,13542,6.95
S12,Madhya Pradesh,110,Paraswada,Omprakash Patel,Independent,308,0,308,0.16
S12,Madhya Pradesh,110,Paraswada,JEEWANSIH TEKAM,Independent,239,2,241,0.12
S12,Madhya Pradesh,110,Paraswada,PUSHPENDRA PATLE,Independent,268,1,269,0.14
S12,Madhya Pradesh,110,Paraswada,BRAJLAL TEKAM,Independent,417,1,418,0.21
S12,Madhya Pradesh,110,Paraswada,MUKESH BAGHELE,Independent,693,2,695,0.36
S12,Madhya Pradesh,110,Paraswada,NOTA,None of the Above,2021,6,2027,1.04
