st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,3,Sabalagadh,ASHOK TIWARI,Communist Party of India (Marxist),1305,15,1320,0.73
S12,Madhya Pradesh,3,Sabalagadh,BAIJ NATH KUSHWAH,Indian National Congress,56286,696,56982,31.63
S12,Madhya Pradesh,3,Sabalagadh,Smt. Sarla vijendra Rawat,Bharatiya Janata Party,66305,482,66787,37.07
S12,Madhya Pradesh,3,Sabalagadh,SONI DHAKAD,Bahujan Samaj Party,50773,380,51153,28.39
S12,Madhya Pradesh,3,Sabalagadh,ABDUL GAFFAR SHAH,Public Political Party,349,0,349,0.19
S12,Madhya Pradesh,3,Sabalagadh,KUN. Er. DHEER SINGH JHUNDPURA,Bharatiya Sampuran Krantikari Party,110,1,111,0.06
S12,Madhya Pradesh,3,Sabalagadh,LAL SINGH RATHOR,Samajwadi Party,1778,3,1781,0.99
S12,Madhya Pradesh,3,Sabalagadh,Shyamveer yadav,Aazad Samaj Party (Kanshi Ram),459,0,459,0.25
S12,Madhya Pradesh,3,Sabalagadh,NARESH SHRiWAS,Independent,168,0,168,0.09
S12,Madhya Pradesh,3,Sabalagadh,RAVENDRA SHRIVASTAVA,Independent,185,1,186,0.1
S12,Madhya Pradesh,3,Sabalagadh,HEMRAJ KEWAT,Independent,267,0,267,0.15
S12,Madhya Pradesh,3,Sabalagadh,NOTA,None of the Above,585,4,589,0.33
