st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,167,Shajapur,ARUN BHIMAWAD,Bharatiya Janata Party,98184,776,98960,47.33
S12,Madhya Pradesh,167,Shajapur,KARADA HUKUMSINGH,Indian National Congress,98034,898,98932,47.32
S12,Madhya Pradesh,167,Shajapur,BHAGIRATH BAGAANIYA,Bahujan Samaj Party,1401,10,1411,0.67
S12,Madhya Pradesh,167,Shajapur,KANTILAL,Aazad Samaj Party (Kanshi Ram),5675,14,5689,2.72
S12,Madhya Pradesh,167,Shajapur,AMIT JATAV,Independent,217,2,219,0.1
S12,Madhya Pradesh,167,Shajapur,OMPRAKASH VERMA,Independent,344,2,346,0.17
S12,Madhya Pradesh,167,Shajapur,RAM SWROOP SHARMA,Independent,226,3,229,0.11
S12,Madhya Pradesh,167,Shajapur,SUNIL,Independent,887,10,897,0.43
S12,Madhya Pradesh,167,Shajapur,HARI SINGH THAKUR (GOHIL),Independent,865,5,870,0.42
S12,Madhya Pradesh,167,Shajapur,NOTA,None of the Above,1516,18,1534,0.73
