st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,210,Rau,JITU PATWARI,Indian National Congress,114618,1532,116150,42.44
S12,Madhya Pradesh,210,Rau,DEVKI MANDLOI,Bahujan Samaj Party,1036,15,1051,0.38
S12,Madhya Pradesh,210,Rau,MADHU VERMA,Bharatiya Janata Party,150107,1565,151672,55.42
S12,Madhya Pradesh,210,Rau,AAKASH BODADE,Republican Party of India (A),617,0,617,0.23
S12,Madhya Pradesh,210,Rau,BHANU PRATAP ATERIA,Peoples Party of India (Democratic),94,1,95,0.03
S12,Madhya Pradesh,210,Rau,MOHAN SONGARA GOLU,Azad Samaj Party,543,1,544,0.2
S12,Madhya Pradesh,210,Rau,ASHIF PATEL,Independent,119,2,121,0.04
S12,Madhya Pradesh,210,Rau,PRADEEP MADHUKAR ( Manjhi),Independent,120,1,121,0.04
S12,Madhya Pradesh,210,Rau,MADHU VERMA,Independent,564,15,579,0.21
S12,Madhya Pradesh,210,Rau,RAVI SIRWAIYA,Independent,273,0,273,0.1
S12,Madhya Pradesh,210,Rau,HEMANT RATHORE,Independent,328,2,330,0.12
S12,Madhya Pradesh,210,Rau,NOTA,None of the Above,2085,19,2104,0.77
