st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,67,Rampur Baghelan,MANIRAJ SINGH,Bahujan Samaj Party,37903,210,38113,19.51
S12,Madhya Pradesh,67,Rampur Baghelan,RAM SHANKAR PAYASi,Indian National Congress,61798,908,62706,32.1
S12,Madhya Pradesh,67,Rampur Baghelan,VIKRAM SINGH (VICKY),Bharatiya Janata Party,84785,502,85287,43.66
S12,Madhya Pradesh,67,Rampur Baghelan,SHASHI DEEPAK SINGH BAGHEL,Aam Aadmi Party,1651,9,1660,0.85
S12,Madhya Pradesh,67,Rampur Baghelan,Anoop Kumar Prajapati,Bahujan Dravida Party,511,0,511,0.26
S12,Madhya Pradesh,67,Rampur Baghelan,ASHOK BAUDH,Jan Adhikar Party,180,0,180,0.09
S12,Madhya Pradesh,67,Rampur Baghelan,PRAMOD KUMAR SHUKLA,Samajwadi Party,197,2,199,0.1
S12,Madhya Pradesh,67,Rampur Baghelan,RAJ Kumar Singh,Peoples Party of India (Democratic),228,1,229,0.12
S12,Madhya Pradesh,67,Rampur Baghelan,DR. RAJENDRA TRIPATHI,Bharatiya Jan Morcha Party,195,0,195,0.1
S12,Madhya Pradesh,67,Rampur Baghelan,LAVKESH SINGH DIKHIT,Bhartiya Shakti Chetna Party,232,2,234,0.12
S12,Madhya Pradesh,67,Rampur Baghelan,AMBIKA KOL BHARTI,Independent,319,0,319,0.16
S12,Madhya Pradesh,67,Rampur Baghelan,Amit Kumar Saket,Independent,396,2,398,0.2
S12,Madhya Pradesh,67,Rampur Baghelan,ONMKARESVAREE TIWARI,Independent,436,0,436,0.22
S12,Madhya Pradesh,67,Rampur Baghelan,SMT.KAVISHRI SINGH,Independent,959,1,960,0.49
S12,Madhya Pradesh,67,Rampur Baghelan,"Brijendra, Prasad Pandey ""BHAI SAHAB""",Independent,590,1,591,0.3
S12,Madhya Pradesh,67,Rampur Baghelan,Mosim khan,Independent,957,0,957,0.49
S12,Madhya Pradesh,67,Rampur Baghelan,RAMKRISHN KOL,Independent,1107,4,1111,0.57
S12,Madhya Pradesh,67,Rampur Baghelan,NOTA,None of the Above,1263,2,1265,0.65
