st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,209,Dr.Ambedkar Nagar -Mhow,ARUN SINGH CHOUHAN (ARUN CHOUHAN),Communist Party of India (Marxist),975,3,978,0.45
S12,Madhya Pradesh,209,Dr.Ambedkar Nagar -Mhow,USHA BABU SINGH THAKUR,Bharatiya Janata Party,102130,859,102989,47.1
S12,Madhya Pradesh,209,Dr.Ambedkar Nagar -Mhow,KAILASH UTAWAL,Bahujan Samaj Party,780,3,783,0.36
S12,Madhya Pradesh,209,Dr.Ambedkar Nagar -Mhow,RAMKISHORE SHUKLA 'BHAIYAJI',Indian National Congress,28660,484,29144,13.33
S12,Madhya Pradesh,209,Dr.Ambedkar Nagar -Mhow,SUNIL CHOUDHARY,Aam Aadmi Party,912,7,919,0.42
S12,Madhya Pradesh,209,Dr.Ambedkar Nagar -Mhow,KISHOR MALVIYA,Aazad Samaj Party (Kanshi Ram),1001,4,1005,0.46
S12,Madhya Pradesh,209,Dr.Ambedkar Nagar -Mhow,MAHESH PANCHULAL YADAV,Bahujan Mukti Party,328,2,330,0.15
S12,Madhya Pradesh,209,Dr.Ambedkar Nagar -Mhow,VICKAS YADAV,Janata Congress,436,0,436,0.2
S12,Madhya Pradesh,209,Dr.Ambedkar Nagar -Mhow,ANTAR SINGH DARBAR,Independent,68055,542,68597,31.37
S12,Madhya Pradesh,209,Dr.Ambedkar Nagar -Mhow,ABHISHEK MAHESH VERMA,Independent,536,3,539,0.25
S12,Madhya Pradesh,209,Dr.Ambedkar Nagar -Mhow,PRADEEP MAVI JAYS,Independent,11304,90,11394,5.21
S12,Madhya Pradesh,209,Dr.Ambedkar Nagar -Mhow,NOTA,None of the Above,1538,15,1553,0.71
