st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,89,Bandhavgarh,SHIVNARAYAN GYAN SINGH (LALLU BHAIYA),Bharatiya Janata Party,89568,386,89954,49.51
S12,Madhya Pradesh,89,Bandhavgarh,SAVITRI SINGH DHURVE,Indian National Congress,65476,767,66243,36.46
S12,Madhya Pradesh,89,Bandhavgarh,JAGDISH SINGH,Vindhya Janta Party,1505,6,1511,0.83
S12,Madhya Pradesh,89,Bandhavgarh,BALA SINGH TEKAM,Gondvana Gantantra Party,16853,87,16940,9.32
S12,Madhya Pradesh,89,Bandhavgarh,MADHURI SINGH,Bhartiya Shakti Chetna Party,870,2,872,0.48
S12,Madhya Pradesh,89,Bandhavgarh,RAJBHAN SINGH,Peoples Party of India (Democratic),490,6,496,0.27
S12,Madhya Pradesh,89,Bandhavgarh,SAVITRI URF MAMMI KOL,Sapaks Party,641,6,647,0.36
S12,Madhya Pradesh,89,Bandhavgarh,KANTI DEVI MARAVI,Independent,722,0,722,0.4
S12,Madhya Pradesh,89,Bandhavgarh,CHAMARU SINGH,Independent,1069,3,1072,0.59
S12,Madhya Pradesh,89,Bandhavgarh,NOTA,None of the Above,3236,7,3243,1.78
