st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,56,Jabera,DHARMENDRA BHAV SINGH LODHI,Bharatiya Janata Party,72048,201,72249,37.21
S12,Madhya Pradesh,56,Jabera,PRATAP SINGH,Indian National Congress,55726,640,56366,29.03
S12,Madhya Pradesh,56,Jabera,VINOD RAI,Gondvana Gantantra Party,52438,219,52657,27.12
S12,Madhya Pradesh,56,Jabera,DR. SUJAN SINGH THAKUR,Bhartiya Shakti Chetna Party,6080,28,6108,3.15
S12,Madhya Pradesh,56,Jabera,DHARMENDRA SINGH,Independent,475,3,478,0.25
S12,Madhya Pradesh,56,Jabera,PRATAP SINGH LODHI,Independent,214,0,214,0.11
S12,Madhya Pradesh,56,Jabera,PRATAP BHAIYA,Independent,233,2,235,0.12
S12,Madhya Pradesh,56,Jabera,BASANT RAI,Independent,545,1,546,0.28
S12,Madhya Pradesh,56,Jabera,BHAGWAN DAS PRAJAPATI,Independent,442,1,443,0.23
S12,Madhya Pradesh,56,Jabera,RAGHVENDRA SINGH,Independent,619,3,622,0.32
S12,Madhya Pradesh,56,Jabera,VINOD BHAIYA,Independent,1456,1,1457,0.75
S12,Madhya Pradesh,56,Jabera,VINOD JEE BHAISAB,Independent,756,0,756,0.39
S12,Madhya Pradesh,56,Jabera,NOTA,None of the Above,2014,9,2023,1.04
