st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,84,Jaisinghnagar,NARENDRA SINGH MARAVI,Indian National Congress,75667,1349,77016,36.76
S12,Madhya Pradesh,84,Jaisinghnagar,MANISHA SINGH,Bharatiya Janata Party,114442,525,114967,54.87
S12,Madhya Pradesh,84,Jaisinghnagar,RANJEET SINGH (PINTU),Bahujan Samaj Party,5515,31,5546,2.65
S12,Madhya Pradesh,84,Jaisinghnagar,ENGINEER KAUSHALESH KUMAR BAIGA,Samajwadi Party,1190,10,1200,0.57
S12,Madhya Pradesh,84,Jaisinghnagar,PHOOLBATI SINGH,Vindhya Janta Party,784,9,793,0.38
S12,Madhya Pradesh,84,Jaisinghnagar,Baiga Bisahu Lal,Peoples Party of India (Democratic),560,4,564,0.27
S12,Madhya Pradesh,84,Jaisinghnagar,MANOJ KUMAR PANIKA,Indian Peoples Adhikar Party,529,3,532,0.25
S12,Madhya Pradesh,84,Jaisinghnagar,AJAY KOL (KOLA),Independent,473,0,473,0.23
S12,Madhya Pradesh,84,Jaisinghnagar,KAMTA SINGH MASRAM,Independent,731,3,734,0.35
S12,Madhya Pradesh,84,Jaisinghnagar,KOL RAMESH,Independent,1305,5,1310,0.63
S12,Madhya Pradesh,84,Jaisinghnagar,SHIV KUMAR BAIGA,Independent,2474,4,2478,1.18
S12,Madhya Pradesh,84,Jaisinghnagar,NOTA,None of the Above,3887,22,3909,1.87
