st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,123,Amarwara,KAMLESH PRATAP SHAH,Indian National Congress,108997,768,109765,48.35
S12,Madhya Pradesh,123,Amarwara,MONIKA MANMOHAN SHAH BATTI,Bharatiya Janata Party,84407,272,84679,37.3
S12,Madhya Pradesh,123,Amarwara,DEVIRAM BHALAVI,Gondvana Gantantra Party,18179,52,18231,8.03
S12,Madhya Pradesh,123,Amarwara,ADVOCATE RAJKUMAR SARYAM,Janseva Gondwana Party,1177,4,1181,0.52
S12,Madhya Pradesh,123,Amarwara,BHURELAL SARYAM,Independent,1377,0,1377,0.61
S12,Madhya Pradesh,123,Amarwara,RAMPRASAD INVATI,Independent,721,1,722,0.32
S12,Madhya Pradesh,123,Amarwara,VINOD DHURVE,Independent,903,2,905,0.4
S12,Madhya Pradesh,123,Amarwara,Shivpratap Singh Thakur,Independent,1489,1,1490,0.66
S12,Madhya Pradesh,123,Amarwara,SANTLAL PARTETI (ADVOCATE),Independent,3674,7,3681,1.62
S12,Madhya Pradesh,123,Amarwara,NOTA,None of the Above,4997,6,5003,2.2
