st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,188,Rajpur,ANIL - DAYARAM BADOLE,Bahujan Samaj Party,1837,9,1846,0.88
S12,Madhya Pradesh,188,Rajpur,ANTAR DEVISINGH PATEL,Bharatiya Janata Party,98881,562,99443,47.33
S12,Madhya Pradesh,188,Rajpur,BALA BACHCHAN,Indian National Congress,98960,1373,100333,47.75
S12,Madhya Pradesh,188,Rajpur,JANI KARAN,Janhit Kisan Party,1236,0,1236,0.59
S12,Madhya Pradesh,188,Rajpur,RAVINDRA VIJAY CHOUHAN,Bharat Adivasi Party,574,2,576,0.27
S12,Madhya Pradesh,188,Rajpur,'COMRED' SUKHLAL JHABARSINGH GORE,Communist Party of India,1722,1,1723,0.82
S12,Madhya Pradesh,188,Rajpur,ANAND - NANDKISHORE NINGWAL,Independent,849,6,855,0.41
S12,Madhya Pradesh,188,Rajpur,NARMDEHAR,Independent,1163,5,1168,0.56
S12,Madhya Pradesh,188,Rajpur,SUNIL JAGDISH SOLANKI,Independent,1242,1,1243,0.59
S12,Madhya Pradesh,188,Rajpur,NOTA,None of the Above,1672,11,1683,0.8
