st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,201,Dhar,Omprakash Malviy,Bahujan Samaj Party,1006,2,1008,0.49
S12,Madhya Pradesh,201,Dhar,Neena Vikram Verma,Bharatiya Janata Party,89924,447,90371,44.08
S12,Madhya Pradesh,201,Dhar,Prabha Balmukund Gautam,Indian National Congress,79848,829,80677,39.35
S12,Madhya Pradesh,201,Dhar,Abdul Salam,Public Political Party,741,0,741,0.36
S12,Madhya Pradesh,201,Dhar,Kuldeep Mohan singh bundela,Independent,6907,41,6948,3.39
S12,Madhya Pradesh,201,Dhar,Jamila Bee,Independent,234,0,234,0.11
S12,Madhya Pradesh,201,Dhar,Deep Singh Thakur,Independent,105,2,107,0.05
S12,Madhya Pradesh,201,Dhar,Manoj Tanwar,Independent,436,0,436,0.21
S12,Madhya Pradesh,201,Dhar,Mamta Rajput,Independent,968,1,969,0.47
S12,Madhya Pradesh,201,Dhar,Rajeev Yadav-Raju,Independent,21018,96,21114,10.3
S12,Madhya Pradesh,201,Dhar,Rajesh Rathore,Independent,604,0,604,0.29
S12,Madhya Pradesh,201,Dhar,Hariram Patel Delmiwala,Independent,624,2,626,0.31
S12,Madhya Pradesh,201,Dhar,NOTA,None of the Above,1188,10,1198,0.58
