st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,32,Ashok Nagar,JAJPAL SINGH ''JAJJI'',Bharatiya Janata Party,77484,323,77807,45.03
S12,Madhya Pradesh,32,Ashok Nagar,DHANPAL BERKHEDI,Bahujan Samaj Party,3037,18,3055,1.77
S12,Madhya Pradesh,32,Ashok Nagar,HARIBABOO RAI,Indian National Congress,85316,864,86180,49.87
S12,Madhya Pradesh,32,Ashok Nagar,GANESHRAM AHIRWAR,Aazad Samaj Party (Kanshi Ram),2357,3,2360,1.37
S12,Madhya Pradesh,32,Ashok Nagar,DEVENDRA BIJAURE,Socialist Unity Centre Of India (COMMUNIST),334,2,336,0.19
S12,Madhya Pradesh,32,Ashok Nagar,TULSIRAM AHIRWAR,Independent,112,0,112,0.06
S12,Madhya Pradesh,32,Ashok Nagar,NARENDRA SINGH,Independent,187,0,187,0.11
S12,Madhya Pradesh,32,Ashok Nagar,BUNDEL SINGH,Independent,192,0,192,0.11
S12,Madhya Pradesh,32,Ashok Nagar,SURENDRA SINGH,Independent,327,1,328,0.19
S12,Madhya Pradesh,32,Ashok Nagar,HANMANT SINGH PARIHAR,Independent,492,0,492,0.28
S12,Madhya Pradesh,32,Ashok Nagar,HARIOM JATAV,Independent,356,0,356,0.21
S12,Madhya Pradesh,32,Ashok Nagar,NOTA,None of the Above,1384,10,1394,0.81
