st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,113,Katangi,UDAYSINGH PANCHESHWAR GURUJI,Bahujan Samaj Party,4700,43,4743,2.68
S12,Madhya Pradesh,113,Katangi,GAURAV SINGH PARDHI,Bharatiya Janata Party,85599,351,85950,48.51
S12,Madhya Pradesh,113,Katangi,ENGG. PRASHANT BHAU,Aam Aadmi Party,10955,74,11029,6.22
S12,Madhya Pradesh,113,Katangi,BODHSINGH BHAGAT,Indian National Congress,63043,976,64019,36.13
S12,Madhya Pradesh,113,Katangi,MAHESH SAHARE,Samajwadi Party,563,1,564,0.32
S12,Madhya Pradesh,113,Katangi,SADASIV HARINKHEDE,Bahujan Mukti Party,407,4,411,0.23
S12,Madhya Pradesh,113,Katangi,KESHAR BISEN (BAHANJEE),Independent,7121,46,7167,4.04
S12,Madhya Pradesh,113,Katangi,BHARAT MULAKRAJ ANAND,Independent,444,2,446,0.25
S12,Madhya Pradesh,113,Katangi,BHOUNENDRA MISHRILAL DAHARWAL,Independent,1026,10,1036,0.58
S12,Madhya Pradesh,113,Katangi,MULAKRAJ ANAND,Independent,793,0,793,0.45
S12,Madhya Pradesh,113,Katangi,NOTA,None of the Above,1025,2,1027,0.58
