st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,55,Damoh,AJAY KUMAR TANDON,Indian National Congress,59821,1106,60927,32.44
S12,Madhya Pradesh,55,Damoh,CHAHAT PANDEY,Aam Aadmi Party,2275,17,2292,1.22
S12,Madhya Pradesh,55,Damoh,JAYANT MALAIYA,Bharatiya Janata Party,111449,829,112278,59.79
S12,Madhya Pradesh,55,Damoh,PRATAP ROHIT (AHIRWAR),Bahujan Samaj Party,3146,32,3178,1.69
S12,Madhya Pradesh,55,Damoh,DOLAT SINGH LODHI,Bhartiya Shakti Chetna Party,2482,11,2493,1.33
S12,Madhya Pradesh,55,Damoh,DRAGPAL SINGH LODHI,Samajwadi Party,904,6,910,0.48
S12,Madhya Pradesh,55,Damoh,NARENDRA /AACHARYA POORAN SINGH LODHI,Pichhara Samaj Party United,86,1,87,0.05
S12,Madhya Pradesh,55,Damoh,NAVEEN BOUDH,Aazad Samaj Party (Kanshi Ram),674,2,676,0.36
S12,Madhya Pradesh,55,Damoh,AJAY BHAIYA,Independent,139,1,140,0.07
S12,Madhya Pradesh,55,Damoh,AJAY KUMAR,Independent,120,9,129,0.07
S12,Madhya Pradesh,55,Damoh,JAYANT,Independent,124,0,124,0.07
S12,Madhya Pradesh,55,Damoh,JAYANT KUMAR,Independent,158,1,159,0.08
S12,Madhya Pradesh,55,Damoh,JAYANT BHAIYA,Independent,306,0,306,0.16
S12,Madhya Pradesh,55,Damoh,"""NISHANT PATHAK NIKKI BHAIYA""",Independent,811,1,812,0.43
S12,Madhya Pradesh,55,Damoh,RAHUL,Independent,427,0,427,0.23
S12,Madhya Pradesh,55,Damoh,RAHUL BHAIYA,Independent,858,0,858,0.46
S12,Madhya Pradesh,55,Damoh,RAHUL BHAIYA,Independent,659,1,660,0.35
S12,Madhya Pradesh,55,Damoh,"RICHA PURSHOTTAM CHOUBEY ""HARI OM""",Independent,173,1,174,0.09
S12,Madhya Pradesh,55,Damoh,SHAHRUKH KHAN MANSOORI (NETAJI),Independent,643,0,643,0.34
S12,Madhya Pradesh,55,Damoh,NOTA,None of the Above,517,11,528,0.28
