st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,226,Suwasra,Dung Hardeepsingh,Bharatiya Janata Party,123504,791,124295,53.06
S12,Madhya Pradesh,226,Suwasra,Balwant Singh Gurjar,Bahujan Samaj Party,1688,10,1698,0.72
S12,Madhya Pradesh,226,Suwasra,RAKESH PATIDAR,Indian National Congress,100352,1274,101626,43.38
S12,Madhya Pradesh,226,Suwasra,PRINCE SURYAWANSHI,Aazad Samaj Party (Kanshi Ram),2798,7,2805,1.2
S12,Madhya Pradesh,226,Suwasra,Govrdhan Lal HADA,Independent,269,2,271,0.12
S12,Madhya Pradesh,226,Suwasra,Naharu,Independent,199,15,214,0.09
S12,Madhya Pradesh,226,Suwasra,FIROJUDDIN,Independent,241,2,243,0.1
S12,Madhya Pradesh,226,Suwasra,Rakesh,Independent,810,7,817,0.35
S12,Madhya Pradesh,226,Suwasra,Shaheed Khan,Independent,465,3,468,0.2
S12,Madhya Pradesh,226,Suwasra,NOTA,None of the Above,1835,3,1838,0.78
