st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,24,Pohari,KAILASH KUSHWAH,Indian National Congress,99068,671,99739,51.57
S12,Madhya Pradesh,24,Pohari,PRADHUMNA VERMA (BACHAURA),Bahujan Samaj Party,37064,197,37261,19.27
S12,Madhya Pradesh,24,Pohari,SURESH DHAKAD RANTHKHEDA,Bharatiya Janata Party,49966,292,50258,25.99
S12,Madhya Pradesh,24,Pohari,VINOD KUMAR,Bahujan Mukti Party,714,1,715,0.37
S12,Madhya Pradesh,24,Pohari,SIDDHAM SINGH KHEMARIYA,Aazad Samaj Party (Kanshi Ram),285,1,286,0.15
S12,Madhya Pradesh,24,Pohari,KALYAN KUSWAH,Independent,154,0,154,0.08
S12,Madhya Pradesh,24,Pohari,KAILASH NARAYAN PARIHAR,Independent,161,0,161,0.08
S12,Madhya Pradesh,24,Pohari,GIRRAJ,Independent,112,0,112,0.06
S12,Madhya Pradesh,24,Pohari,NARESH DHAKAD,Independent,159,1,160,0.08
S12,Madhya Pradesh,24,Pohari,BABOOLAL GORAKH (JATAV),Independent,180,1,181,0.09
S12,Madhya Pradesh,24,Pohari,BRAJESH DHAKAR,Independent,170,0,170,0.09
S12,Madhya Pradesh,24,Pohari,MAHENDRA DHENGAR,Independent,484,1,485,0.25
S12,Madhya Pradesh,24,Pohari,RAMESHWAR VERMA,Independent,572,0,572,0.3
S12,Madhya Pradesh,24,Pohari,SATENDRA DHAKAD,Independent,740,0,740,0.38
S12,Madhya Pradesh,24,Pohari,HAKIM SINGH VERMA,Independent,858,0,858,0.44
S12,Madhya Pradesh,24,Pohari,NOTA,None of the Above,1551,5,1556,0.8
