st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,25,Shivpuri,ABRAN SINGH (KALLI) GURJAR,Bahujan Samaj Party,10656,47,10703,5.41
S12,Madhya Pradesh,25,Shivpuri,DEVENDRA KUMAR JAIN 'PATTE WALE',Bharatiya Janata Party,111495,829,112324,56.74
S12,Madhya Pradesh,25,Shivpuri,K. P. SINGH 'KAKKA JOO',Indian National Congress,68286,1008,69294,35.01
S12,Madhya Pradesh,25,Shivpuri,PARMA RATHORE,Parivartan Party of India,870,1,871,0.44
S12,Madhya Pradesh,25,Shivpuri,RADHE SHYAM SHARMA,Rashtra Nirman Party,247,1,248,0.13
S12,Madhya Pradesh,25,Shivpuri,SATENDAR KARAIYA,Aazad Samaj Party (Kanshi Ram),548,0,548,0.28
S12,Madhya Pradesh,25,Shivpuri,AMAN SONI,Independent,182,1,183,0.09
S12,Madhya Pradesh,25,Shivpuri,MANOJ SURYAVANSHI (SAMMELAN AYOJAK),Independent,676,0,676,0.34
S12,Madhya Pradesh,25,Shivpuri,YASHAVANT SINGH YADAV CHANDAVANI,Independent,264,1,265,0.13
S12,Madhya Pradesh,25,Shivpuri,RAMESH SHARMA,Independent,332,3,335,0.17
S12,Madhya Pradesh,25,Shivpuri,VIJAY BATHAM,Independent,537,2,539,0.27
S12,Madhya Pradesh,25,Shivpuri,HAJARI LAL KOTIA (RATHORE),Independent,576,1,577,0.29
S12,Madhya Pradesh,25,Shivpuri,NOTA,None of the Above,1381,8,1389,0.7
