st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,34,Mungaoli,BRAJENDRA SINGH YADAV,Bharatiya Janata Party,76839,223,77062,44.99
S12,Madhya Pradesh,34,Mungaoli,MOHAN SINGH YADAV,Bahujan Samaj Party,15270,70,15340,8.96
S12,Madhya Pradesh,34,Mungaoli,RAO YADVENDRA SINGH,Indian National Congress,71020,620,71640,41.83
S12,Madhya Pradesh,34,Mungaoli,MUKESH LODHI,Aazad Samaj Party (Kanshi Ram),3290,10,3300,1.93
S12,Madhya Pradesh,34,Mungaoli,OMKAR SINGH,Independent,169,0,169,0.1
S12,Madhya Pradesh,34,Mungaoli,GENDRAJ SINGH YADAV,Independent,71,0,71,0.04
S12,Madhya Pradesh,34,Mungaoli,DAULAT SINGH LODHI,Independent,98,0,98,0.06
S12,Madhya Pradesh,34,Mungaoli,BANTI RAI BABA,Independent,139,0,139,0.08
S12,Madhya Pradesh,34,Mungaoli,BHUPENDRA SINGH YADAV,Independent,211,2,213,0.12
S12,Madhya Pradesh,34,Mungaoli,RAJPAL SINGH,Independent,136,0,136,0.08
S12,Madhya Pradesh,34,Mungaoli,RANI BAI JATAV,Independent,205,0,205,0.12
S12,Madhya Pradesh,34,Mungaoli,RAM DAYAL SINGH,Independent,491,1,492,0.29
S12,Madhya Pradesh,34,Mungaoli,SALMAN KHAN,Independent,514,1,515,0.3
S12,Madhya Pradesh,34,Mungaoli,SHREYANSH,Independent,625,3,628,0.37
S12,Madhya Pradesh,34,Mungaoli,NOTA,None of the Above,1259,9,1268,0.74
