st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,8,Ambah,KAMLESH JATAV,Bharatiya Janata Party,57165,581,57746,39.79
S12,Madhya Pradesh,8,Ambah,DEVENDRA RAMNARAYAN SAKHWAR,Indian National Congress,79274,1099,80373,55.38
S12,Madhya Pradesh,8,Ambah,RAMBARAN SAKHAWAR,Bahujan Samaj Party,4146,33,4179,2.88
S12,Madhya Pradesh,8,Ambah,ANITA CHOUDHARY,Samajwadi Party,204,18,222,0.15
S12,Madhya Pradesh,8,Ambah,DHARMENDRA SINGH JATAV,Samata Samadhan Party,81,2,83,0.06
S12,Madhya Pradesh,8,Ambah,DHIR SINGH,Bharatiya Majdoor Janta Party,107,2,109,0.08
S12,Madhya Pradesh,8,Ambah,SURENDRA SINGH SAKHAWAR,Samatamoolak Samaj Party,96,0,96,0.07
S12,Madhya Pradesh,8,Ambah,SOMESH AZAD SAKHAWAR,Aazad Samaj Party (Kanshi Ram),492,3,495,0.34
S12,Madhya Pradesh,8,Ambah,AHIBARAN SINGH SAKHWAR,Independent,93,3,96,0.07
S12,Madhya Pradesh,8,Ambah,DHARMENDRA GOUR,Independent,90,2,92,0.06
S12,Madhya Pradesh,8,Ambah,MUNESH,Independent,102,0,102,0.07
S12,Madhya Pradesh,8,Ambah,VIKASH KIRAR,Independent,272,0,272,0.19
S12,Madhya Pradesh,8,Ambah,VINOD KUMAR,Independent,383,1,384,0.26
S12,Madhya Pradesh,8,Ambah,NOTA,None of the Above,871,13,884,0.61
