st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,61,Chitrakoot,NEELANSHU,Indian National Congress,50393,946,51339,32.99
S12,Madhya Pradesh,61,Chitrakoot,"SUBHASH SHARMA ""DOLI""",Bahujan Samaj Party,31560,237,31797,20.43
S12,Madhya Pradesh,61,Chitrakoot,SURENDRA SINGH GAHARWAR,Bharatiya Janata Party,57649,360,58009,37.27
S12,Madhya Pradesh,61,Chitrakoot,Er. Ashok KUMAR SHUKLA,Vindhya Janta Party,811,1,812,0.52
S12,Madhya Pradesh,61,Chitrakoot,KODU LAL BHARTI,Bahujan Dravida Party,585,0,585,0.38
S12,Madhya Pradesh,61,Chitrakoot,BHAIYAMAN PRAJAPATI BALKHADIYA,Peoples Party of India (Democratic),224,1,225,0.14
S12,Madhya Pradesh,61,Chitrakoot,YOGESH GAUTAM URF GURU GORAKH NATH,Satyanishth Jan Sewak Party,316,1,317,0.2
S12,Madhya Pradesh,61,Chitrakoot,Raja Ram Singh gond,All India Forward Bloc,405,1,406,0.26
S12,Madhya Pradesh,61,Chitrakoot,SARITA JAY PRAKASH KUSHWAHA,Jan Adhikar Party,613,4,617,0.4
S12,Madhya Pradesh,61,Chitrakoot,SANJAY SINGH,Samajwadi Party,6315,32,6347,4.08
S12,Madhya Pradesh,61,Chitrakoot,Sanjeev Shikdar,Nyaydharmsabha,222,1,223,0.14
S12,Madhya Pradesh,61,Chitrakoot,AWADH BIHARI MISHRA,Independent,351,1,352,0.23
S12,Madhya Pradesh,61,Chitrakoot,KRISHNA KISHOR GAUTAM,Independent,366,1,367,0.24
S12,Madhya Pradesh,61,Chitrakoot,BABULAL CHAUDHARY,Independent,1062,1,1063,0.68
S12,Madhya Pradesh,61,Chitrakoot,RAJ KUMAR URF GOLU YADAV,Independent,688,0,688,0.44
S12,Madhya Pradesh,61,Chitrakoot,RAMLAL KORI,Independent,1330,0,1330,0.85
S12,Madhya Pradesh,61,Chitrakoot,NOTA,None of the Above,1152,2,1154,0.74
