st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,26,Pichhore,ARVIND SINGH LODHI,Indian National Congress,98551,795,99346,43.01
S12,Madhya Pradesh,26,Pichhore,PREETAM LODHI,Bharatiya Janata Party,120753,475,121228,52.48
S12,Madhya Pradesh,26,Pichhore,SANTSINGH ADIWASI,Bahujan Samaj Party,2200,8,2208,0.96
S12,Madhya Pradesh,26,Pichhore,D.S. CHAUHAN (ADVOCATE),Jan Adhikar Party,240,0,240,0.1
S12,Madhya Pradesh,26,Pichhore,CHANDRAPAL SiNGH YADAV,Janata Dal (United),131,1,132,0.06
S12,Madhya Pradesh,26,Pichhore,RAJEEV YADAV,Samajwadi Party,369,3,372,0.16
S12,Madhya Pradesh,26,Pichhore,RAM SINGH PAL,Rashtriya Samaj Paksha,105,0,105,0.05
S12,Madhya Pradesh,26,Pichhore,DAU AMAR SINGH,Independent,106,0,106,0.05
S12,Madhya Pradesh,26,Pichhore,ARVIND LODHI (MUHARI),Independent,319,2,321,0.14
S12,Madhya Pradesh,26,Pichhore,KRiSHNAPAL SiNGH CHOOHAN,Independent,137,1,138,0.06
S12,Madhya Pradesh,26,Pichhore,JASRATH JATAV,Independent,598,4,602,0.26
S12,Madhya Pradesh,26,Pichhore,DUAARIKA PARiSAD YADAV,Independent,209,0,209,0.09
S12,Madhya Pradesh,26,Pichhore,MAHESH DONGAR,Independent,396,3,399,0.17
S12,Madhya Pradesh,26,Pichhore,RAKESH LODHI,Independent,435,0,435,0.19
S12,Madhya Pradesh,26,Pichhore,SANTOSH KUMAR SHARMA,Independent,1050,1,1051,0.46
S12,Madhya Pradesh,26,Pichhore,SHOBREN SiNGH BUNDELA,Independent,1921,0,1921,0.83
S12,Madhya Pradesh,26,Pichhore,NOTA,None of the Above,2173,3,2176,0.94
