st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,157,Ashta,KAMAL SINGH CHAUHAN,Indian National Congress,109625,1222,110847,47.08
S12,Madhya Pradesh,157,Ashta,GOPAL SINGH ENGINEER,Bharatiya Janata Party,117778,972,118750,50.44
S12,Madhya Pradesh,157,Ashta,BADRILAL KATARIA,Bahujan Samaj Party,1847,7,1854,0.79
S12,Madhya Pradesh,157,Ashta,AJAY PARMAR,Aazad Samaj Party (Kanshi Ram),887,0,887,0.38
S12,Madhya Pradesh,157,Ashta,AMBARAM MALVIYA,Samajwadi Party,261,3,264,0.11
S12,Madhya Pradesh,157,Ashta,KAMALSINGH JANGDHA,Rashtriya Jan Awaz Party,454,5,459,0.19
S12,Madhya Pradesh,157,Ashta,SOBHAL SISODIYA,Samata Samadhan Party,145,0,145,0.06
S12,Madhya Pradesh,157,Ashta,NARESH CHANDRA SURYAVANSHI,Independent,277,1,278,0.12
S12,Madhya Pradesh,157,Ashta,SANTOSH KUMAR DAMDIYA,Independent,472,2,474,0.2
S12,Madhya Pradesh,157,Ashta,NOTA,None of the Above,1458,9,1467,0.62
