st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,109,Lanji,ASHOK MARATHE,Bahujan Samaj Party,3520,36,3556,1.68
S12,Madhya Pradesh,109,Lanji,RAJKUMAR KARRAHE,Bharatiya Janata Party,100505,500,101005,47.61
S12,Madhya Pradesh,109,Lanji,HINA LIKHIRAM KAWRE,Indian National Congress,96954,1278,98232,46.3
S12,Madhya Pradesh,109,Lanji,BASANT KUMAR BOPCHE,"Proutist Bloc, India",1218,0,1218,0.57
S12,Madhya Pradesh,109,Lanji,MOTILAL/BISRAM BISEN,Bhartiya Shakti Chetna Party,507,2,509,0.24
S12,Madhya Pradesh,109,Lanji,OMPRAKASH URF OM YEDE,Independent,581,6,587,0.28
S12,Madhya Pradesh,109,Lanji,CHUNNELAL HARDHE,Independent,1447,1,1448,0.68
S12,Madhya Pradesh,109,Lanji,JYOTI ISHWAR UMRE,Independent,1704,17,1721,0.81
S12,Madhya Pradesh,109,Lanji,TARACHAND KACHLAHE,Independent,996,4,1000,0.47
S12,Madhya Pradesh,109,Lanji,SUNIL SHARMA (MAHARAJ),Independent,1097,4,1101,0.52
S12,Madhya Pradesh,109,Lanji,NOTA,None of the Above,1753,14,1767,0.83
