st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,118,Gotegaon,NARMADA PRASAD PRAJAPATI (N.P.),Indian National Congress,43453,496,43949,24.18
S12,Madhya Pradesh,118,Gotegaon,MAHENDRA NAGESH,Bharatiya Janata Party,91356,381,91737,50.46
S12,Madhya Pradesh,118,Gotegaon,JYOTI CHOUDHARY,Vastavik Bharat Party,1300,3,1303,0.72
S12,Madhya Pradesh,118,Gotegaon,"Neelesh Dohaiya ""JAY BHIM""",Aazad Samaj Party (Kanshi Ram),509,4,513,0.28
S12,Madhya Pradesh,118,Gotegaon,PARAMLAL URF GOLI CHOUDHARY,Janseva Gondwana Party,471,4,475,0.26
S12,Madhya Pradesh,118,Gotegaon,PRAMOD KUMAR MEHRA (JHARIYA) P.T.,Janata Dal (United),239,3,242,0.13
S12,Madhya Pradesh,118,Gotegaon,SURESH KUMAR MEHRA,Gana Suraksha Party,538,2,540,0.3
S12,Madhya Pradesh,118,Gotegaon,THAKUR SURESH JHARIYA,Gondvana Gantantra Party,3304,6,3310,1.82
S12,Madhya Pradesh,118,Gotegaon,"DEVENDRA CHOUDHARY ""TINKU BHAIYA""",Independent,815,1,816,0.45
S12,Madhya Pradesh,118,Gotegaon,SHEKHAR CHOUDHARY,Independent,35614,404,36018,19.81
S12,Madhya Pradesh,118,Gotegaon,NOTA,None of the Above,2877,13,2890,1.59
