st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,42,Banda,"TARVAR SINGH LODHI ""BANTU BHAIYA""",Indian National Congress,55600,560,56160,28.93
S12,Madhya Pradesh,42,Banda,KUNWAR RANJOR SINGH BUNDELA,Bahujan Samaj Party,13698,67,13765,7.09
S12,Madhya Pradesh,42,Banda,VEERENDRA SINGH LODHI,Bharatiya Janata Party,90634,277,90911,46.83
S12,Madhya Pradesh,42,Banda,SUDHIR YADAV,Aam Aadmi Party,24422,70,24492,12.62
S12,Madhya Pradesh,42,Banda,BHANUPRATAP SINGH LODHI,Bhartiya Shakti Chetna Party,1501,1,1502,0.77
S12,Madhya Pradesh,42,Banda,RAM BHAJAN BANSHAL,Bharatiya Sampuran Krantikari Party,246,1,247,0.13
S12,Madhya Pradesh,42,Banda,SUNEEL JAIN (MAGARDHA),Samajwadi Party,382,2,384,0.2
S12,Madhya Pradesh,42,Banda,CHAND KHAN,Independent,569,0,569,0.29
S12,Madhya Pradesh,42,Banda,Ad. PUSHPENDRA AHIRWAR,Independent,336,4,340,0.18
S12,Madhya Pradesh,42,Banda,BHAGWANDAS YADAV,Independent,295,0,295,0.15
S12,Madhya Pradesh,42,Banda,ROVA,Independent,438,2,440,0.23
S12,Madhya Pradesh,42,Banda,LAXMAN SINGH,Independent,681,0,681,0.35
S12,Madhya Pradesh,42,Banda,"VEERENDRA SINGH LODHI ""LAMBARDAR""",Independent,2250,0,2250,1.16
S12,Madhya Pradesh,42,Banda,VIRENDRA BHAIYA,Independent,684,1,685,0.35
S12,Madhya Pradesh,42,Banda,NOTA,None of the Above,1407,2,1409,0.73
