st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,15,Gwalior,NiTiN SiNGH TOMAR (MONTY),Bahujan Samaj Party,1249,11,1260,0.64
S12,Madhya Pradesh,15,Gwalior,PRADHUMAN SiNGH TOMAR,Bharatiya Janata Party,103861,914,104775,52.92
S12,Madhya Pradesh,15,Gwalior,ROHIT GUPTA,Aam Aadmi Party,1792,24,1816,0.92
S12,Madhya Pradesh,15,Gwalior,SuNIL SHARMA,Indian National Congress,84357,1278,85635,43.26
S12,Madhya Pradesh,15,Gwalior,ARTI BHASKARAN BANTHOLIYA,Akhand Bharat Samrajya Party,327,1,328,0.17
S12,Madhya Pradesh,15,Gwalior,IMRAN KHAN,Aazad Samaj Party (Kanshi Ram),300,2,302,0.15
S12,Madhya Pradesh,15,Gwalior,ADVOCATE KAUSHAL SHARMA,Communist Party of India,343,0,343,0.17
S12,Madhya Pradesh,15,Gwalior,DEVI PRASAD VERMA,Indian Peoples Adhikar Party,47,0,47,0.02
S12,Madhya Pradesh,15,Gwalior,ADVOCATE MAHESH KOLi,Swatantra Jantaraj Party,352,10,362,0.18
S12,Madhya Pradesh,15,Gwalior,Comrade Mitalee Shukla,Socialist Unity Centre Of India (COMMUNIST),163,4,167,0.08
S12,Madhya Pradesh,15,Gwalior,RAJVEER DHAKAR,Public Political Party,47,6,53,0.03
S12,Madhya Pradesh,15,Gwalior,ROSHAN BEG,Samatamoolak Samaj Party,197,0,197,0.1
S12,Madhya Pradesh,15,Gwalior,Chandan Rathore,Independent,145,1,146,0.07
S12,Madhya Pradesh,15,Gwalior,JITENDRA TRiPATHi,Independent,106,0,106,0.05
S12,Madhya Pradesh,15,Gwalior,SMT. NiDHi SHARMA,Independent,434,0,434,0.22
S12,Madhya Pradesh,15,Gwalior,PAVAN SiNGH,Independent,367,1,368,0.19
S12,Madhya Pradesh,15,Gwalior,MANEESH KALE,Independent,168,1,169,0.09
S12,Madhya Pradesh,15,Gwalior,MANiSH SiNGHAL,Independent,376,0,376,0.19
S12,Madhya Pradesh,15,Gwalior,SUNiL SHARMA,Independent,177,7,184,0.09
S12,Madhya Pradesh,15,Gwalior,NOTA,None of the Above,886,19,905,0.46
