st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,224,Mandsour,YASHPALSINGH SISODIYA,Bharatiya Janata Party,102659,608,103267,48.47
S12,Madhya Pradesh,224,Mandsour,VIPIN JAIN,Indian National Congress,104137,1179,105316,49.43
S12,Madhya Pradesh,224,Mandsour,SUNITA DR. KAILASH GARG,Bahujan Samaj Party,1031,8,1039,0.49
S12,Madhya Pradesh,224,Mandsour,ASLAM KHAN,Independent,243,0,243,0.11
S12,Madhya Pradesh,224,Mandsour,ISMILEMEV,Independent,119,0,119,0.06
S12,Madhya Pradesh,224,Mandsour,MURLIDHAR,Independent,123,1,124,0.06
S12,Madhya Pradesh,224,Mandsour,YASHPAL,Independent,276,3,279,0.13
S12,Madhya Pradesh,224,Mandsour,RAKESH SURYAWANSHI,Independent,265,0,265,0.12
S12,Madhya Pradesh,224,Mandsour,VIPIN JAIN,Independent,860,4,864,0.41
S12,Madhya Pradesh,224,Mandsour,NOTA,None of the Above,1509,21,1530,0.72
