st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,148,Shamshabad,MAHARAJ SINGH DIWAKAR,Bahujan Samaj Party,1451,6,1457,0.9
S12,Madhya Pradesh,148,Shamshabad,SINDHU VIKRAM SINGH (BHANWAR BANA),Indian National Congress,67435,535,67970,41.87
S12,Madhya Pradesh,148,Shamshabad,SURYA PRAKASH MEENA,Bharatiya Janata Party,86859,375,87234,53.74
S12,Madhya Pradesh,148,Shamshabad,KASHIRAM RAGHUWANSHI,Akhil Bhartiya Aarakshit Samaj Party,990,0,990,0.61
S12,Madhya Pradesh,148,Shamshabad,PRADEEP RATHOR,Indian Peoples Adhikar Party,174,0,174,0.11
S12,Madhya Pradesh,148,Shamshabad,MAKHAN SINGH AHIRWAR,Aazad Samaj Party (Kanshi Ram),1424,1,1425,0.88
S12,Madhya Pradesh,148,Shamshabad,RAJKUMARI MANJHI (KEVAT),Jan Adhikar Party,255,0,255,0.16
S12,Madhya Pradesh,148,Shamshabad,SHISHUPAL YADAV,Samajwadi Party,311,1,312,0.19
S12,Madhya Pradesh,148,Shamshabad,AKARAM BHAI,Independent,361,1,362,0.22
S12,Madhya Pradesh,148,Shamshabad,JASWANT SINGH MEENA,Independent,445,1,446,0.27
S12,Madhya Pradesh,148,Shamshabad,RAHUL RAJ (KISAN NETA),Independent,624,0,624,0.38
S12,Madhya Pradesh,148,Shamshabad,NOTA,None of the Above,1068,1,1069,0.66
