st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,11,Lahar,"AMBRISH SHARMA ""GUDDU""",Bharatiya Janata Party,74930,417,75347,42.87
S12,Madhya Pradesh,11,Lahar,Dr. GOVIND SINGH,Indian National Congress,62024,926,62950,35.82
S12,Madhya Pradesh,11,Lahar,RASAL SINGH,Bahujan Samaj Party,31194,154,31348,17.84
S12,Madhya Pradesh,11,Lahar,DHARMENDRA SINGH,Jan Adhikar Party,750,3,753,0.43
S12,Madhya Pradesh,11,Lahar,AMRISH,Independent,137,0,137,0.08
S12,Madhya Pradesh,11,Lahar,AVILAKH SINGH KUSHWAH,Independent,140,3,143,0.08
S12,Madhya Pradesh,11,Lahar,ONKAR SINGH,Independent,114,0,114,0.06
S12,Madhya Pradesh,11,Lahar,CHANDRASHEKHAR DWIVEDI (CHANDU AKHDEVA),Independent,116,0,116,0.07
S12,Madhya Pradesh,11,Lahar,JAYENDRA SINGH,Independent,198,1,199,0.11
S12,Madhya Pradesh,11,Lahar,NAGENDRA SINGH RAJAWAT,Independent,170,0,170,0.1
S12,Madhya Pradesh,11,Lahar,PAVAN KUMAR,Independent,120,0,120,0.07
S12,Madhya Pradesh,11,Lahar,RAVIKANT DADDU,Independent,197,0,197,0.11
S12,Madhya Pradesh,11,Lahar,RAMKUMAR SINGH,Independent,700,0,700,0.4
S12,Madhya Pradesh,11,Lahar,VINOD KUMAR(PAPPU CHACHA),Independent,483,2,485,0.28
S12,Madhya Pradesh,11,Lahar,"SANJEEV ""AAZAD""",Independent,1412,0,1412,0.8
S12,Madhya Pradesh,11,Lahar,NOTA,None of the Above,1554,2,1556,0.89
