st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,23,Karera,PRAGILAL JATAV,Indian National Congress,95479,722,96201,47.58
S12,Madhya Pradesh,23,Karera,KHATIK RAMESH PRASAD,Bharatiya Janata Party,98929,375,99304,49.11
S12,Madhya Pradesh,23,Karera,SHANTI DAS FALE (JATAV),Bahujan Samaj Party,1718,11,1729,0.86
S12,Madhya Pradesh,23,Karera,JADISH KALAWAT,Jan Adhikar Party,338,1,339,0.17
S12,Madhya Pradesh,23,Karera,JATAV NATHURAM,Samatamoolak Samaj Party,194,1,195,0.1
S12,Madhya Pradesh,23,Karera,KOLI MEENA,Rashtriya Samaj Paksha,686,3,689,0.34
S12,Madhya Pradesh,23,Karera,MUKESH KUMAR SHASAK,Bahujan Mukti Party,256,0,256,0.13
S12,Madhya Pradesh,23,Karera,RAMESHWAR AZAD,Aazad Samaj Party (Kanshi Ram),616,6,622,0.31
S12,Madhya Pradesh,23,Karera,GULAB SINGH AHIRWAR,Independent,388,0,388,0.19
S12,Madhya Pradesh,23,Karera,RAKESH JONWAR,Independent,790,2,792,0.39
S12,Madhya Pradesh,23,Karera,NOTA,None of the Above,1676,7,1683,0.83
