st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,82,Dhouhani,Kamlesh Singh,Indian National Congress,77992,750,78742,42.36
S12,Madhya Pradesh,82,Dhouhani,Kunwar Singh Tekam,Bharatiya Janata Party,81875,188,82063,44.14
S12,Madhya Pradesh,82,Dhouhani,Pragya Singh,Jan Adhikar Party,2065,0,2065,1.11
S12,Madhya Pradesh,82,Dhouhani,Raju Prasad Panika,Bhartiya Shakti Chetna Party,1119,4,1123,0.6
S12,Madhya Pradesh,82,Dhouhani,Laldev Singh Kusharam,Gondvana Gantantra Party,11693,31,11724,6.31
S12,Madhya Pradesh,82,Dhouhani,Vishwanath Singh Markam,Samajwadi Party,837,4,841,0.45
S12,Madhya Pradesh,82,Dhouhani,Savita Vishwanath Singh Markam,Aapka Gantantra Party,359,0,359,0.19
S12,Madhya Pradesh,82,Dhouhani,"""Moolniwasi"" Heeralal Tandiya",Peoples Party of India (Democratic),1167,7,1174,0.63
S12,Madhya Pradesh,82,Dhouhani,Neeta Kol,Independent,626,3,629,0.34
S12,Madhya Pradesh,82,Dhouhani,Prem Lal Baiga,Independent,1123,1,1124,0.6
S12,Madhya Pradesh,82,Dhouhani,Bansh Gopal Singh,Independent,820,0,820,0.44
S12,Madhya Pradesh,82,Dhouhani,Ram Singh S/o Karan Singh,Independent,1783,0,1783,0.96
S12,Madhya Pradesh,82,Dhouhani,NOTA,None of the Above,3457,2,3459,1.86
