st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,20,Seondha,GHANSHYAM SINGH,Indian National Congress,40597,679,41276,29.32
S12,Madhya Pradesh,20,Seondha,DUBEY SANJAY,Aam Aadmi Party,7712,34,7746,5.5
S12,Madhya Pradesh,20,Seondha,PRADEEP AGRAWAL,Bharatiya Janata Party,43586,248,43834,31.14
S12,Madhya Pradesh,20,Seondha,LAKHAN SINGH YADAV,Bahujan Samaj Party,12712,75,12787,9.08
S12,Madhya Pradesh,20,Seondha,ALOK SINGH JADOUN,Aam Bhartiya Party,307,0,307,0.22
S12,Madhya Pradesh,20,Seondha,KARAN SiNGH KUSHWAH,National Youth Party,413,2,415,0.29
S12,Madhya Pradesh,20,Seondha,DAMODAR SiNGH-YADAV,Aazad Samaj Party (Kanshi Ram),28960,82,29042,20.63
S12,Madhya Pradesh,20,Seondha,DEVENDRASiNgh ChAuHAN,Samajwadi Party,515,0,515,0.37
S12,Madhya Pradesh,20,Seondha,DHAN SINGH BAGHEL,Jan Adhikar Party,615,1,616,0.44
S12,Madhya Pradesh,20,Seondha,Sobran Baghel,All India Forward Bloc,309,1,310,0.22
S12,Madhya Pradesh,20,Seondha,KALYAN JATAV (HARSHVARDHAN SINGH),Independent,196,0,196,0.14
S12,Madhya Pradesh,20,Seondha,JASVANT SiNGH,Independent,389,0,389,0.28
S12,Madhya Pradesh,20,Seondha,MAHiPAT SiNGH,Independent,351,0,351,0.25
S12,Madhya Pradesh,20,Seondha,MEENA KUSHWAHA,Independent,400,0,400,0.28
S12,Madhya Pradesh,20,Seondha,RAJESH SINGH,Independent,389,0,389,0.28
S12,Madhya Pradesh,20,Seondha,RAM AVTAR Singh KuShWAH,Independent,878,0,878,0.62
S12,Madhya Pradesh,20,Seondha,RAM KUMAR EToRIYA,Independent,517,0,517,0.37
S12,Madhya Pradesh,20,Seondha,VAIDHYA RAMKUMAR GUPTA URF VIDHAYAKJI,Independent,175,1,176,0.13
S12,Madhya Pradesh,20,Seondha,RAMPRAKASH,Independent,331,0,331,0.24
S12,Madhya Pradesh,20,Seondha,NOTA,None of the Above,289,4,293,0.21
