st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,117,Lakhnadon,YOGENDRA SINGH BABA,Indian National Congress,113513,1006,114519,45.76
S12,Madhya Pradesh,117,Lakhnadon,VIJAY UIKEY,Bharatiya Janata Party,95628,270,95898,38.32
S12,Madhya Pradesh,117,Lakhnadon,GOVIND SINGH,Rashtriya Gondvana Party,1590,6,1596,0.64
S12,Madhya Pradesh,117,Lakhnadon,ADVOCATE RAMKUMAR INWATI,Smart Indians Party,567,1,568,0.23
S12,Madhya Pradesh,117,Lakhnadon,BHAI SANTAR WALARI,Gondvana Gantantra Party,26651,41,26692,10.67
S12,Madhya Pradesh,117,Lakhnadon,AYODHYA PRASAD KUMRE,Independent,570,1,571,0.23
S12,Madhya Pradesh,117,Lakhnadon,JAGMOHAN UIKEY,Independent,359,0,359,0.14
S12,Madhya Pradesh,117,Lakhnadon,NAME SINGH PARTE,Independent,493,4,497,0.2
S12,Madhya Pradesh,117,Lakhnadon,PATI LAL MARSKOLE,Independent,811,2,813,0.32
S12,Madhya Pradesh,117,Lakhnadon,PAWAN MOOLCHAND DHURVE,Independent,714,2,716,0.29
S12,Madhya Pradesh,117,Lakhnadon,SUKHAI LAL UIKEY,Independent,1271,0,1271,0.51
S12,Madhya Pradesh,117,Lakhnadon,ENGINEER SANTOSH UIKEY,Independent,2583,1,2584,1.03
S12,Madhya Pradesh,117,Lakhnadon,NOTA,None of the Above,4184,8,4192,1.67
