st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,85,Jaitpur,UMA DHURVEY,Indian National Congress,75137,856,75993,37.86
S12,Madhya Pradesh,85,Jaitpur,JAISINGH MARAVI,Bharatiya Janata Party,107319,379,107698,53.66
S12,Madhya Pradesh,85,Jaitpur,KATAHURA,Aazad Samaj Party (Kanshi Ram),2097,1,2098,1.05
S12,Madhya Pradesh,85,Jaitpur,KAJAL BAI,Vastavik Bharat Party,666,1,667,0.33
S12,Madhya Pradesh,85,Jaitpur,NARAYAN SINGH KUSHRAM,Bahujan Gondwana Party,650,3,653,0.33
S12,Madhya Pradesh,85,Jaitpur,PAW BHEEMSEN SINGH,Peoples Party of India (Democratic),1242,7,1249,0.62
S12,Madhya Pradesh,85,Jaitpur,PHATEBAHADUR,Bhartiya Shakti Chetna Party,549,2,551,0.27
S12,Madhya Pradesh,85,Jaitpur,BHARAT SINGH OLADI,Gondvana Gantantra Party,5078,12,5090,2.54
S12,Madhya Pradesh,85,Jaitpur,VIKRAM BAIGA,Vindhya Janta Party,666,2,668,0.33
S12,Madhya Pradesh,85,Jaitpur,VISHESHAR SINGH PAW,Samajwadi Party,993,0,993,0.49
S12,Madhya Pradesh,85,Jaitpur,SHIVPRASAD SINGH PAVLE,Independent,1429,2,1431,0.71
S12,Madhya Pradesh,85,Jaitpur,NOTA,None of the Above,3619,7,3626,1.81
