st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,9,Ater,ARVIND BHADORIA,Bharatiya Janata Party,48819,495,49314,32.27
S12,Madhya Pradesh,9,Ater,HARI SHANKAR FHOGI,Bahujan Samaj Party,18690,97,18787,12.29
S12,Madhya Pradesh,9,Ater,HEMANT SATYADEV KATARE,Indian National Congress,68607,935,69542,45.51
S12,Madhya Pradesh,9,Ater,OM PRAKASH JAREHA,Peoples Party of India (Democratic),502,5,507,0.33
S12,Madhya Pradesh,9,Ater,POOJA-HEERENDRA PRATAP (PUR),Aazad Samaj Party (Kanshi Ram),289,3,292,0.19
S12,Madhya Pradesh,9,Ater,MUNNA SINGH BHADOURIA,Samajwadi Party,10208,80,10288,6.73
S12,Madhya Pradesh,9,Ater,ANIL SINGH,Independent,70,0,70,0.05
S12,Madhya Pradesh,9,Ater,ABHISHEK MISHRA,Independent,30,0,30,0.02
S12,Madhya Pradesh,9,Ater,ARVIND TYAGI,Independent,53,1,54,0.04
S12,Madhya Pradesh,9,Ater,ARUN KATARE,Independent,28,3,31,0.02
S12,Madhya Pradesh,9,Ater,ASHOK SINGH,Independent,96,1,97,0.06
S12,Madhya Pradesh,9,Ater,ASHA RAM,Independent,236,1,237,0.16
S12,Madhya Pradesh,9,Ater,UMESH GARG,Independent,89,1,90,0.06
S12,Madhya Pradesh,9,Ater,KESHAV SINGH GURJAR,Independent,169,0,169,0.11
S12,Madhya Pradesh,9,Ater,CHANDRAVEER SINGH KUSHWAH,Independent,108,1,109,0.07
S12,Madhya Pradesh,9,Ater,CHANDRA PRAKASH SHARMA,Independent,563,0,563,0.37
S12,Madhya Pradesh,9,Ater,DHARMENDRA TIWARI,Independent,215,0,215,0.14
S12,Madhya Pradesh,9,Ater,DHARMENDRA SINGH MOURYA,Independent,124,0,124,0.08
S12,Madhya Pradesh,9,Ater,NARENDRA SINGH BANSAL,Independent,262,0,262,0.17
S12,Madhya Pradesh,9,Ater,NAVAL SINGH,Independent,60,0,60,0.04
S12,Madhya Pradesh,9,Ater,PAN SINGH,Independent,79,0,79,0.05
S12,Madhya Pradesh,9,Ater,PANKAJ SHARMA,Independent,59,0,59,0.04
S12,Madhya Pradesh,9,Ater,BRAJENDER SINGH,Independent,26,0,26,0.02
S12,Madhya Pradesh,9,Ater,MAHESH KUMAR,Independent,30,1,31,0.02
S12,Madhya Pradesh,9,Ater,MAHESH SINGH YADAV,Independent,54,0,54,0.04
S12,Madhya Pradesh,9,Ater,MEERA DEVI,Independent,58,0,58,0.04
S12,Madhya Pradesh,9,Ater,RAVI BAGHEL,Independent,230,1,231,0.15
S12,Madhya Pradesh,9,Ater,RAJ KISHOR SHARMA,Independent,79,0,79,0.05
S12,Madhya Pradesh,9,Ater,RAJEEV,Independent,43,0,43,0.03
S12,Madhya Pradesh,9,Ater,RADHAMOHAN,Independent,83,0,83,0.05
S12,Madhya Pradesh,9,Ater,RAMDAS GURJAR,Independent,71,1,72,0.05
S12,Madhya Pradesh,9,Ater,RAMVILASH,Independent,214,0,214,0.14
S12,Madhya Pradesh,9,Ater,RAHUL SHARMA,Independent,167,0,167,0.11
S12,Madhya Pradesh,9,Ater,VIJAY SINGH KUSHVAH,Independent,40,1,41,0.03
S12,Madhya Pradesh,9,Ater,VINOD KUMAR JATAV,Independent,129,0,129,0.08
S12,Madhya Pradesh,9,Ater,SATYA PRAKASH PATHAK,Independent,35,0,35,0.02
S12,Madhya Pradesh,9,Ater,SATENDRA SINGH BHADORIYA (CHACHA),Independent,370,1,371,0.24
S12,Madhya Pradesh,9,Ater,SUNEEL KUMAR,Independent,34,0,34,0.02
S12,Madhya Pradesh,9,Ater,NOTA,None of the Above,164,4,168,0.11
