st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,185,Khargone,AJAY BHALSE,Bahujan Samaj Party,1552,15,1567,0.8
S12,Madhya Pradesh,185,Khargone,BALKRISHN PATIDAR,Bharatiya Janata Party,100518,1165,101683,51.63
S12,Madhya Pradesh,185,Khargone,RAVI JOSHI,Indian National Congress,86412,1506,87918,44.64
S12,Madhya Pradesh,185,Khargone,SANJAY GANGLE,Republican Party of India (A),766,3,769,0.39
S12,Madhya Pradesh,185,Khargone,AFGHAN KHAN,Independent,200,1,201,0.1
S12,Madhya Pradesh,185,Khargone,NAJMUDDIN SHEIKH,Independent,167,0,167,0.08
S12,Madhya Pradesh,185,Khargone,PANKAJ NAYAK,Independent,191,2,193,0.1
S12,Madhya Pradesh,185,Khargone,SHABANAM ADIB BAWA,Independent,794,1,795,0.4
S12,Madhya Pradesh,185,Khargone,SATNAM MANJEET SINGH BHATIYA ALIAS RAJ,Independent,841,0,841,0.43
S12,Madhya Pradesh,185,Khargone,SANTOSH SHIVRAM PATIDAR,Independent,708,1,709,0.36
S12,Madhya Pradesh,185,Khargone,SUNIL VERMA,Independent,678,0,678,0.34
S12,Madhya Pradesh,185,Khargone,NOTA,None of the Above,1396,13,1409,0.72
