st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,43,Tikamgarh,YADVENDRA SINGH (JAGGU BHAIYA),Indian National Congress,82364,1033,83397,46.87
S12,Madhya Pradesh,43,Tikamgarh,RAKESH GIRI,Bharatiya Janata Party,73986,293,74279,41.75
S12,Madhya Pradesh,43,Tikamgarh,SEETARAM LODHI,Bahujan Samaj Party,1881,13,1894,1.06
S12,Madhya Pradesh,43,Tikamgarh,ABHISHEK JAIN,Indian Peoples Adhikar Party,218,1,219,0.12
S12,Madhya Pradesh,43,Tikamgarh,ANAND KUSHAWAHA,Jan Adhikar Party,1034,0,1034,0.58
S12,Madhya Pradesh,43,Tikamgarh,KAVITA SINGH PARIHAR,Aam Bhartiya Party,123,1,124,0.07
S12,Madhya Pradesh,43,Tikamgarh,RAKESH YADAV,Aazad Samaj Party (Kanshi Ram),320,0,320,0.18
S12,Madhya Pradesh,43,Tikamgarh,RAMBAGAS LODHI,Bharatiya Sabhyata Party,106,0,106,0.06
S12,Madhya Pradesh,43,Tikamgarh,SANJAY YADAV (SHEELU),Samajwadi Party,1272,8,1280,0.72
S12,Madhya Pradesh,43,Tikamgarh,K.K. SHRIVASTAVA,Independent,8535,137,8672,4.87
S12,Madhya Pradesh,43,Tikamgarh,GHANSHYAM AHIRWAR,Independent,224,0,224,0.13
S12,Madhya Pradesh,43,Tikamgarh,GHANSHYAM LODHI,Independent,243,0,243,0.14
S12,Madhya Pradesh,43,Tikamgarh,DEEPCHAND PRAJAPATI,Independent,407,0,407,0.23
S12,Madhya Pradesh,43,Tikamgarh,BABULAL YADAV,Independent,553,0,553,0.31
S12,Madhya Pradesh,43,Tikamgarh,MEENA DEVI KUMHAR,Independent,602,0,602,0.34
S12,Madhya Pradesh,43,Tikamgarh,RAJU RAIKWAR,Independent,1191,0,1191,0.67
S12,Madhya Pradesh,43,Tikamgarh,RAMCHARAN AHIRWAR,Independent,849,0,849,0.48
S12,Madhya Pradesh,43,Tikamgarh,VIJAY KUMAR,Independent,574,0,574,0.32
S12,Madhya Pradesh,43,Tikamgarh,SUKA AHIRWAR,Independent,105,0,105,0.06
S12,Madhya Pradesh,43,Tikamgarh,SURENDRA JAIN,Independent,99,0,99,0.06
S12,Madhya Pradesh,43,Tikamgarh,SANJAY KUMAR AHIRWAR,Independent,1054,1,1055,0.59
S12,Madhya Pradesh,43,Tikamgarh,HARIRAM CHADHAAR,Independent,229,0,229,0.13
S12,Madhya Pradesh,43,Tikamgarh,NOTA,None of the Above,456,10,466,0.26
