st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,70,Teonthar,DEVENDRA SINGH,Bahujan Samaj Party,24267,126,24393,16.37
S12,Madhya Pradesh,70,Teonthar,MAHARSHI SINGH,Aam Aadmi Party,661,5,666,0.45
S12,Madhya Pradesh,70,Teonthar,RAMA SHANKAR SINGH,Indian National Congress,55673,663,56336,37.8
S12,Madhya Pradesh,70,Teonthar,SIDDHARTH TIWARI 'RAJ',Bharatiya Janata Party,60554,528,61082,40.99
S12,Madhya Pradesh,70,Teonthar,COMMANDO ARUN GAUTAM (EX-ARMY),Vindhya Janta Party,1781,10,1791,1.2
S12,Madhya Pradesh,70,Teonthar,KAMALDHARI KUSHWAHA,Bhartiya Shakti Chetna Party,324,2,326,0.22
S12,Madhya Pradesh,70,Teonthar,TRINETRA SHUKLA,Samajwadi Party,551,0,551,0.37
S12,Madhya Pradesh,70,Teonthar,RAMLAL KOL,Jan Adhikar Party,172,0,172,0.12
S12,Madhya Pradesh,70,Teonthar,SANGEETA KOL,Peoples Party of India (Democratic),209,4,213,0.14
S12,Madhya Pradesh,70,Teonthar,ENGINEER PUSHPRAJ PAL,Independent,608,1,609,0.41
S12,Madhya Pradesh,70,Teonthar,RAMKALI,Independent,651,2,653,0.44
S12,Madhya Pradesh,70,Teonthar,SHIROMAN KUSHWAHA,Independent,636,0,636,0.43
S12,Madhya Pradesh,70,Teonthar,HARI SHANKER,Independent,449,0,449,0.3
S12,Madhya Pradesh,70,Teonthar,NOTA,None of the Above,1147,1,1148,0.77
