st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,40,Naryawali,ARVIND TOMAR,Aam Aadmi Party,2091,33,2124,1.25
S12,Madhya Pradesh,40,Naryawali,Er. PRADEEP LARIYA,Bharatiya Janata Party,87647,555,88202,52.02
S12,Madhya Pradesh,40,Naryawali,LATORI PRASAD SURYAVANSHI,Bahujan Samaj Party,1291,10,1301,0.77
S12,Madhya Pradesh,40,Naryawali,ADVOCATE SURENDRA CHOUDHARY,Indian National Congress,72943,847,73790,43.52
S12,Madhya Pradesh,40,Naryawali,DHARMENDRA AHIRWAR,Aazad Samaj Party (Kanshi Ram),1410,12,1422,0.84
S12,Madhya Pradesh,40,Naryawali,SURESH DHANAK,Bhartiya Shakti Chetna Party,426,3,429,0.25
S12,Madhya Pradesh,40,Naryawali,HARAVIND DHANUK,Akhil Bhartiya Aarakshit Samaj Party,342,2,344,0.2
S12,Madhya Pradesh,40,Naryawali,AKASH AHIRWAR,Independent,263,0,263,0.16
S12,Madhya Pradesh,40,Naryawali,KOMAL Chadar,Independent,450,2,452,0.27
S12,Madhya Pradesh,40,Naryawali,NOTA,None of the Above,1206,15,1221,0.72
