st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,95,Patan,AJAY VISHNOI,Bharatiya Janata Party,112735,488,113223,54.21
S12,Madhya Pradesh,95,Patan,TAN SINGH THAKUR (TANNU BHAIYA),Bahujan Samaj Party,3222,14,3236,1.55
S12,Madhya Pradesh,95,Patan,NEELESH AWASTHI,Indian National Congress,82151,817,82968,39.72
S12,Madhya Pradesh,95,Patan,VIJAY MOHAN,Aam Aadmi Party,1456,4,1460,0.7
S12,Madhya Pradesh,95,Patan,ARJUN SINGH,Bhartiya Shakti Chetna Party,419,2,421,0.2
S12,Madhya Pradesh,95,Patan,PRAHLAD SINGH LODHI,Bharatiya Sabhyata Party,96,0,96,0.05
S12,Madhya Pradesh,95,Patan,LEELADHAR JHARIYA,Indian Peoples Adhikar Party,115,0,115,0.06
S12,Madhya Pradesh,95,Patan,SHANTI BAI KOL,Aadim Samaj Party,112,0,112,0.05
S12,Madhya Pradesh,95,Patan,ANIL SINGH RAJPOOT,Independent,129,2,131,0.06
S12,Madhya Pradesh,95,Patan,ARVIND KUMAR,Independent,116,0,116,0.06
S12,Madhya Pradesh,95,Patan,OM PRAKASH SINGH,Independent,138,1,139,0.07
S12,Madhya Pradesh,95,Patan,KAMLESH KUMAR PATEL(BHAIYA JI),Independent,299,2,301,0.14
S12,Madhya Pradesh,95,Patan,DINESH,Independent,379,1,380,0.18
S12,Madhya Pradesh,95,Patan,NEELESH KUMAR GARG,Independent,832,1,833,0.4
S12,Madhya Pradesh,95,Patan,RAJKUMAR TAMRAKAR,Independent,432,0,432,0.21
S12,Madhya Pradesh,95,Patan,RADHESHYAM,Independent,1699,1,1700,0.81
S12,Madhya Pradesh,95,Patan,VIRENDRA SINGH,Independent,1656,0,1656,0.79
S12,Madhya Pradesh,95,Patan,SEETA RAM KUMHAR (GUDDO BHAIYA),Independent,236,0,236,0.11
S12,Madhya Pradesh,95,Patan,SURAJ MAHAWAT,Independent,766,1,767,0.37
S12,Madhya Pradesh,95,Patan,NOTA,None of the Above,536,5,541,0.26
