st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,13,Gohad,Keshav Desai,Indian National Congress,69352,589,69941,47.32
S12,Madhya Pradesh,13,Gohad,YASHWANT PATWARI,Aam Aadmi Party,1361,5,1366,0.92
S12,Madhya Pradesh,13,Gohad,LAL SINGH ARYA,Bharatiya Janata Party,68991,343,69334,46.91
S12,Madhya Pradesh,13,Gohad,SURESH SINGH SHOLANKEE,Bahujan Samaj Party,2909,10,2919,1.98
S12,Madhya Pradesh,13,Gohad,ANIL GARG,Ambedkarite Party of India,289,3,292,0.2
S12,Madhya Pradesh,13,Gohad,ANITA KAMAL NAGAR,Aazad Samaj Party (Kanshi Ram),1238,7,1245,0.84
S12,Madhya Pradesh,13,Gohad,DR. MOHAN LAL MAHOR,Samajwadi Party,443,1,444,0.3
S12,Madhya Pradesh,13,Gohad,SONU SEVERIYA,Jai Prakash Janata Dal,104,0,104,0.07
S12,Madhya Pradesh,13,Gohad,Anil Kumar,Independent,103,0,103,0.07
S12,Madhya Pradesh,13,Gohad,Anshul Bansal,Independent,97,0,97,0.07
S12,Madhya Pradesh,13,Gohad,KALYAN SINGH,Independent,119,4,123,0.08
S12,Madhya Pradesh,13,Gohad,G.P. KHANNA,Independent,152,0,152,0.1
S12,Madhya Pradesh,13,Gohad,NARYAN BHARTI,Independent,144,1,145,0.1
S12,Madhya Pradesh,13,Gohad,Rajkumar,Independent,325,0,325,0.22
S12,Madhya Pradesh,13,Gohad,Sanjay Jatav,Independent,416,0,416,0.28
S12,Madhya Pradesh,13,Gohad,NOTA,None of the Above,789,1,790,0.53
