st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,175,Mandhata,UTTAM RAJNARAYAN SINGH PURNI,Indian National Congress,79730,561,80291,47.59
S12,Madhya Pradesh,175,Mandhata,NARAYAN PATEL,Bharatiya Janata Party,80504,376,80880,47.94
S12,Madhya Pradesh,175,Mandhata,SHANKAR SINGH S/O DARIYAV SINGH GURJAR (SHANKAR BHAI GURJAR),Bahujan Samaj Party,989,6,995,0.59
S12,Madhya Pradesh,175,Mandhata,GOPICHAND PATEL (PANWAR) BANJARA,Indian Peoples Adhikar Party,205,0,205,0.12
S12,Madhya Pradesh,175,Mandhata,DIAMOND KHAN,Aam Bhartiya Party,284,1,285,0.17
S12,Madhya Pradesh,175,Mandhata,KAILASH PATEL-BANJARA,Independent,117,0,117,0.07
S12,Madhya Pradesh,175,Mandhata,PRADIP KUMAR THAKUR,Independent,157,1,158,0.09
S12,Madhya Pradesh,175,Mandhata,PROFESSOR(RET.) MANISHANKAR DONGRE,Independent,147,3,150,0.09
S12,Madhya Pradesh,175,Mandhata,RAJESH PAWAR BANJARA,Independent,132,6,138,0.08
S12,Madhya Pradesh,175,Mandhata,ADIWASHI RAHUL CHANDEL,Independent,2899,9,2908,1.72
S12,Madhya Pradesh,175,Mandhata,SHUBHAM SISODIYA,Independent,382,1,383,0.23
S12,Madhya Pradesh,175,Mandhata,SANJeeV NAYAK (BANJARA),Independent,658,1,659,0.39
S12,Madhya Pradesh,175,Mandhata,NOTA,None of the Above,1551,3,1554,0.92
