st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,112,Waraseoni,AJAB SHASTRI,Bahujan Samaj Party,7834,90,7924,4.5
S12,Madhya Pradesh,112,Waraseoni,PRADEEP AMRATLAL JAISWAL (GUDDA),Bharatiya Janata Party,78259,335,78594,44.65
S12,Madhya Pradesh,112,Waraseoni,VIVEK VICKY PATEL,Indian National Congress,78213,1384,79597,45.22
S12,Madhya Pradesh,112,Waraseoni,DILENDRA PAGHARE,Bhartiya Shakti Chetna Party,992,3,995,0.57
S12,Madhya Pradesh,112,Waraseoni,RUPESH KUMAR NAGOTE,Peoples Party of India (Democratic),200,2,202,0.11
S12,Madhya Pradesh,112,Waraseoni,ER. HIRALAL BHAGAT,Bahujan Mukti Party,156,3,159,0.09
S12,Madhya Pradesh,112,Waraseoni,CHUNNI BHAU DHUWARE (KALAR),Independent,226,3,229,0.13
S12,Madhya Pradesh,112,Waraseoni,DEEPAK PINCHA,Independent,191,2,193,0.11
S12,Madhya Pradesh,112,Waraseoni,MANOJ MEHARBAN [KALAR],Independent,266,1,267,0.15
S12,Madhya Pradesh,112,Waraseoni,MANOJ LILHARE,Independent,5669,22,5691,3.23
S12,Madhya Pradesh,112,Waraseoni,Dr. RAMLAL MASRAM,Independent,1195,4,1199,0.68
S12,Madhya Pradesh,112,Waraseoni,NOTA,None of the Above,949,11,960,0.55
