st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,144,Vidisha,DWARKA PRASAD DHAKAD (Advocate),Bahujan Samaj Party,1148,22,1170,0.66
S12,Madhya Pradesh,144,Vidisha,MUKESH TANDAN,Bharatiya Janata Party,98460,786,99246,56.31
S12,Madhya Pradesh,144,Vidisha,SHASHANK SHRI KRISHAN BHARGAVA,Indian National Congress,70788,1648,72436,41.1
S12,Madhya Pradesh,144,Vidisha,SANJAY PRABHAKAR,Rashtriya Pratibha Party,663,1,664,0.38
S12,Madhya Pradesh,144,Vidisha,KANCHHEDI-LAL,Independent,113,1,114,0.06
S12,Madhya Pradesh,144,Vidisha,DILEEP KUSHWAH,Independent,106,1,107,0.06
S12,Madhya Pradesh,144,Vidisha,MOKAM SINGH PANTHI,Independent,115,1,116,0.07
S12,Madhya Pradesh,144,Vidisha,RAM DAYAL KORI,Independent,269,2,271,0.15
S12,Madhya Pradesh,144,Vidisha,SATYENDRA SINGH SISODIYA,Independent,405,0,405,0.23
S12,Madhya Pradesh,144,Vidisha,SANJAY SAINI,Independent,396,2,398,0.23
S12,Madhya Pradesh,144,Vidisha,NOTA,None of the Above,1288,35,1323,0.75
