st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,60,Panna,CHINTALA RAMA CHANDRA REDDY,Bharatiya Janata Party,37931,163,38094,24.59
S12,Madhya Pradesh,60,Panna,DANAM NAGENDER,Bharat Rashtra Samithi,67165,203,67368,43.48
S12,Madhya Pradesh,60,Panna,MIDDE KRISHNA,Bahujan Samaj Party,539,5,544,0.35
S12,Madhya Pradesh,60,Panna,P VIJAYA REDDY,Indian National Congress,45061,297,45358,29.28
S12,Madhya Pradesh,60,Panna,DR. AMAN PREET SINGH ALAGH,Gana Suraksha Party,160,1,161,0.1
S12,Madhya Pradesh,60,Panna,ANAND CHAKRAPANI CHARY SUNKOJU KOTHAPALLY,Nationalist Janshakti Party,38,0,38,0.02
S12,Madhya Pradesh,60,Panna,AEPURI VIKRAM BABU,Dharma Samaj Party,59,0,59,0.04
S12,Madhya Pradesh,60,Panna,KURAKULA JYOTHI,Socialist Unity Centre Of India (COMMUNIST),224,0,224,0.14
S12,Madhya Pradesh,60,Panna,D. NAGARAJU,Yuga Thulasi Party,124,0,124,0.08
S12,Madhya Pradesh,60,Panna,PAUL SATHYANADHAN DAVID,Navarang Congress Party,68,0,68,0.04
S12,Madhya Pradesh,60,Panna,MOHAMMED ABDUL KHADEER,Majlis Markaz-e-Siyasee Party,44,0,44,0.03
S12,Madhya Pradesh,60,Panna,MOHAMMED KHAJA,Janata Congress,32,1,33,0.02
S12,Madhya Pradesh,60,Panna,T. SHANKAR DAS,Bahujan Republican Socialist Party,89,2,91,0.06
S12,Madhya Pradesh,60,Panna,SUSHEEL LAL RAJU PRASAD,India Praja Bandhu Party,55,0,55,0.04
S12,Madhya Pradesh,60,Panna,HUMA ABBASI,Jai Maha Bharath Party,99,0,99,0.06
S12,Madhya Pradesh,60,Panna,ABDUL HAMEED,Independent,215,0,215,0.14
S12,Madhya Pradesh,60,Panna,AKSHAY RAGHURAM KOTIAN,Independent,325,0,325,0.21
S12,Madhya Pradesh,60,Panna,KODIMELA RAMESH,Independent,233,0,233,0.15
S12,Madhya Pradesh,60,Panna,PASHAM MADHUKAR YADAV,Independent,68,0,68,0.04
S12,Madhya Pradesh,60,Panna,PURAM VENKATESHAM,Independent,183,0,183,0.12
S12,Madhya Pradesh,60,Panna,MOHD MAJID,Independent,82,0,82,0.05
S12,Madhya Pradesh,60,Panna,METTU MANJULA,Independent,63,1,64,0.04
S12,Madhya Pradesh,60,Panna,R.S. RANJEET KUMAR,Independent,94,1,95,0.06
S12,Madhya Pradesh,60,Panna,SHABAD RAMESH,Independent,47,0,47,0.03
S12,Madhya Pradesh,60,Panna,CH. SWARNA KUMARI,Independent,58,0,58,0.04
S12,Madhya Pradesh,60,Panna,NOTA,None of the Above,1188,6,1194,0.77
