st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,92,Vijayraghavgarh,KOMATI REDDY VENKAT REDDY,Indian National Congress,104173,3232,107405,52.64
S12,Madhya Pradesh,92,Vijayraghavgarh,KANCHARLA. BHUPAL REDDY,Bharat Rashtra Samithi,52401,672,53073,26.01
S12,Madhya Pradesh,92,Vijayraghavgarh,MADAGONI SRINIVAS GOUD,Bharatiya Janata Party,7553,275,7828,3.84
S12,Madhya Pradesh,92,Vijayraghavgarh,MUDIREDDY SUDHAKAR REDDY,Communist Party of India (Marxist),1403,36,1439,0.71
S12,Madhya Pradesh,92,Vijayraghavgarh,KANCHARLA ANAND REDDY,Alliance of Democratic Reforms Party,369,4,373,0.18
S12,Madhya Pradesh,92,Vijayraghavgarh,GOPAL SWAMY DESHAGANI,Janata Congress,101,0,101,0.05
S12,Madhya Pradesh,92,Vijayraghavgarh,CHEDUBUDDI RAMESH,Praja Ektha Party,92,2,94,0.05
S12,Madhya Pradesh,92,Vijayraghavgarh,T. SANTOSHA,Navarang Congress Party,78,0,78,0.04
S12,Madhya Pradesh,92,Vijayraghavgarh,PAGADALA BIXAPATHI,Bharatha Chaitanya Yuvajana Party,170,0,170,0.08
S12,Madhya Pradesh,92,Vijayraghavgarh,PILLI RAMA RAJU YADAV,All India Forward Bloc,26838,258,27096,13.28
S12,Madhya Pradesh,92,Vijayraghavgarh,P SHANKARAIAH,Dharma Samaj Party,844,33,877,0.43
S12,Madhya Pradesh,92,Vijayraghavgarh,MERUGU VENKATESHWARLU,Yuga Thulasi Party,162,3,165,0.08
S12,Madhya Pradesh,92,Vijayraghavgarh,KOTI NUNI,Independent,102,1,103,0.05
S12,Madhya Pradesh,92,Vijayraghavgarh,KANDIMALLA BHASKAR,Independent,209,0,209,0.1
S12,Madhya Pradesh,92,Vijayraghavgarh,GUDAPURI SANJEEVA,Independent,404,0,404,0.2
S12,Madhya Pradesh,92,Vijayraghavgarh,GOLI SAIDULU,Independent,725,0,725,0.36
S12,Madhya Pradesh,92,Vijayraghavgarh,GANDIKOTA VENKAT LAXMAN,Independent,977,0,977,0.48
S12,Madhya Pradesh,92,Vijayraghavgarh,GUNTOJU VENKATA CHARY,Independent,383,1,384,0.19
S12,Madhya Pradesh,92,Vijayraghavgarh,CHOLLETI PRABHAKAR,Independent,245,0,245,0.12
S12,Madhya Pradesh,92,Vijayraghavgarh,CHINTAKRINDI SWAMY KUMAR,Independent,136,0,136,0.07
S12,Madhya Pradesh,92,Vijayraghavgarh,JANIGALA RAMULU YADAV,Independent,33,0,33,0.02
S12,Madhya Pradesh,92,Vijayraghavgarh,THANNIRU YADAIAH,Independent,43,0,43,0.02
S12,Madhya Pradesh,92,Vijayraghavgarh,POTTABATHULA. SAIDULU,Independent,123,1,124,0.06
S12,Madhya Pradesh,92,Vijayraghavgarh,POLISHETTY VENKATESHWARLU,Independent,59,0,59,0.03
S12,Madhya Pradesh,92,Vijayraghavgarh,MOHAMMED MAJEED,Independent,141,0,141,0.07
S12,Madhya Pradesh,92,Vijayraghavgarh,MARAM. VENKAT REDDY,Independent,220,0,220,0.11
S12,Madhya Pradesh,92,Vijayraghavgarh,MOHAMMED NASEER,Independent,49,0,49,0.02
S12,Madhya Pradesh,92,Vijayraghavgarh,WALKEE. KRANTHI KUMAR,Independent,128,0,128,0.06
S12,Madhya Pradesh,92,Vijayraghavgarh,SYED. AFROZ,Independent,175,0,175,0.09
S12,Madhya Pradesh,92,Vijayraghavgarh,SURARAPU. PARAMESHA,Independent,115,1,116,0.06
S12,Madhya Pradesh,92,Vijayraghavgarh,SOMAVARAPU SATYANARAYANA,Independent,155,1,156,0.08
S12,Madhya Pradesh,92,Vijayraghavgarh,NOTA,None of the Above,873,28,901,0.44
