st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S29,Telangana,23,Ramagundam,AMBATI NARESH YADAV,Bahujan Samaj Party,846,7,853,0.56
S29,Telangana,23,Ramagundam,KANDULA SANDYA RANI,Bharatiya Janata Party,12833,133,12966,8.48
S29,Telangana,23,Ramagundam,KORUKANTI CHANDER PATEL,Bharat Rashtra Samithi,35143,290,35433,23.16
S29,Telangana,23,Ramagundam,MAKKAN SINGH RAJ THAKUR,Indian National Congress,91604,623,92227,60.28
S29,Telangana,23,Ramagundam,GORRE RAMESH,Telangana Labour Party,533,1,534,0.35
S29,Telangana,23,Ramagundam,THAMMERA MANMOHAN,Vidhyarthula Rajakiya Party,211,3,214,0.14
S29,Telangana,23,Ramagundam,PARUVELLI JEEVAN RAO,Jana Shankhaaraavam Party,166,0,166,0.11
S29,Telangana,23,Ramagundam,PERUMANDLA WEDHABHUSHAN,Pyramid Party of India,148,1,149,0.1
S29,Telangana,23,Ramagundam,RAJKUMAR PULIPAKA,Dharma Samaj Party,168,3,171,0.11
S29,Telangana,23,Ramagundam,VEMULA ASHOK,New India Party,147,2,149,0.1
S29,Telangana,23,Ramagundam,SHEELAM SRINIVAS,Bhartiya Swadeshi Congress,149,0,149,0.1
S29,Telangana,23,Ramagundam,SAMALA ARAVIND,Alliance of Democratic Reforms Party,622,5,627,0.41
S29,Telangana,23,Ramagundam,KAMPALLI RAGHU BABU,Independent,627,1,628,0.41
S29,Telangana,23,Ramagundam,GUDIMALLA KIRTHI KANTH,Independent,438,1,439,0.29
S29,Telangana,23,Ramagundam,GAJJELLI VENKATESHWARLU,Independent,324,2,326,0.21
S29,Telangana,23,Ramagundam,NEERATI SHANKAR,Independent,374,3,377,0.25
S29,Telangana,23,Ramagundam,NELIKANTI RAMU,Independent,246,1,247,0.16
S29,Telangana,23,Ramagundam,PEDDAPALLI SANDEEP,Independent,220,1,221,0.14
S29,Telangana,23,Ramagundam,BODAS CHANDRA SEKHAR,Independent,346,0,346,0.23
S29,Telangana,23,Ramagundam,MANCHIKATLA DAYAKAR,Independent,811,0,811,0.53
S29,Telangana,23,Ramagundam,MOHAMMED SHAKEER BABA,Independent,185,0,185,0.12
S29,Telangana,23,Ramagundam,LINGALA SHANKAR,Independent,150,0,150,0.1
S29,Telangana,23,Ramagundam,SOMARAPU SATYANARAYANA,Independent,4005,43,4048,2.65
S29,Telangana,23,Ramagundam,NOTA,None of the Above,1563,9,1572,1.03
