st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,50,Rajnagar,Andela Sriramulu Yadav,Bharatiya Janata Party,98223,1168,99391,32.45
S12,Madhya Pradesh,50,Rajnagar,Kotha Manohar Reddy,Bahujan Samaj Party,2627,70,2697,0.88
S12,Madhya Pradesh,50,Rajnagar,Patlolla Sabitha Indra Reddy,Bharat Rashtra Samithi,124753,825,125578,40.99
S12,Madhya Pradesh,50,Rajnagar,K Laxma Reddy (K.L.R),Indian National Congress,69531,1126,70657,23.07
S12,Madhya Pradesh,50,Rajnagar,Amarender Gundrapalli,Dharma Samaj Party,634,8,642,0.21
S12,Madhya Pradesh,50,Rajnagar,Eeranki Sandeep Goud,Praja Ektha Party,136,2,138,0.05
S12,Madhya Pradesh,50,Rajnagar,Kumbham Shuresh,Bharatha Chaitanya Yuvajana Party,106,0,106,0.03
S12,Madhya Pradesh,50,Rajnagar,Narasimha Reddy Dyapa,Telangana Republican Party,73,0,73,0.02
S12,Madhya Pradesh,50,Rajnagar,C Bramhmam Reddy,Pyramid Party of India,112,0,112,0.04
S12,Madhya Pradesh,50,Rajnagar,Mallesh Pippala Kuruma,Vidhyarthula Rajakiya Party,79,3,82,0.03
S12,Madhya Pradesh,50,Rajnagar,Mohammed Taj,Desh Janhit Party,83,1,84,0.03
S12,Madhya Pradesh,50,Rajnagar,Laxmanachari Pokuri,Jana Rajyam Party,159,4,163,0.05
S12,Madhya Pradesh,50,Rajnagar,Kallem Laxma Reddy (K.L.R),Jana Shankhaaraavam Party,250,3,253,0.08
S12,Madhya Pradesh,50,Rajnagar,T Sriramulu Yadav,Bhartiya Krantisangh Party,462,0,462,0.15
S12,Madhya Pradesh,50,Rajnagar,Syed Azeem Uddin,All India Majlis-E-Inquilab-E-Millat,170,1,171,0.06
S12,Madhya Pradesh,50,Rajnagar,Huma Abbasi,Jai Maha Bharath Party,691,0,691,0.23
S12,Madhya Pradesh,50,Rajnagar,Eesari Suryaprakash Reddy,Independent,1005,2,1007,0.33
S12,Madhya Pradesh,50,Rajnagar,Uppula Mahender,Independent,124,0,124,0.04
S12,Madhya Pradesh,50,Rajnagar,Kathula Yadaiah,Independent,442,0,442,0.14
S12,Madhya Pradesh,50,Rajnagar,Kankanala Srikanth,Independent,214,0,214,0.07
S12,Madhya Pradesh,50,Rajnagar,Chikkulla Shiva Prasad,Independent,73,0,73,0.02
S12,Madhya Pradesh,50,Rajnagar,Pagilla Narasimha Reddy,Independent,229,1,230,0.08
S12,Madhya Pradesh,50,Rajnagar,R. Raghuram Naik,Independent,102,1,103,0.03
S12,Madhya Pradesh,50,Rajnagar,B. Ram Charan,Independent,106,1,107,0.03
S12,Madhya Pradesh,50,Rajnagar,Sabitha Maddi,Independent,299,1,300,0.1
S12,Madhya Pradesh,50,Rajnagar,Sabavath Savindar,Independent,170,0,170,0.06
S12,Madhya Pradesh,50,Rajnagar,Subramanya Rahul Gunturu,Independent,233,0,233,0.08
S12,Madhya Pradesh,50,Rajnagar,NOTA,None of the Above,2022,9,2031,0.66
