st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,62,Raigaon,KOTA NEELIMA,Indian National Congress,22352,140,22492,17.54
S12,Madhya Pradesh,62,Raigaon,GUNNEBOINA AKHILESH,Bahujan Samaj Party,418,0,418,0.33
S12,Madhya Pradesh,62,Raigaon,TALASANI SRINIVAS YADAV,Bharat Rashtra Samithi,72398,159,72557,56.57
S12,Madhya Pradesh,62,Raigaon,MARRI SHASHIDHAR REDDY,Bharatiya Janata Party,30624,106,30730,23.96
S12,Madhya Pradesh,62,Raigaon,KARTHIK MEDI,Dharma Samaj Party,151,1,152,0.12
S12,Madhya Pradesh,62,Raigaon,KUMMARI VENKATESWARLU,All India Forward Bloc,48,1,49,0.04
S12,Madhya Pradesh,62,Raigaon,GOWLIKAR SONY,Social Justice Party of India,145,1,146,0.11
S12,Madhya Pradesh,62,Raigaon,YESU BABU PAVULURI,India Praja Bandhu Party,34,0,34,0.03
S12,Madhya Pradesh,62,Raigaon,SYED KHADER,Majlis Markaz-e-Siyasee Party,28,0,28,0.02
S12,Madhya Pradesh,62,Raigaon,SARARAPU SRISAILAM,Telangana Rajya Samithi,75,0,75,0.06
S12,Madhya Pradesh,62,Raigaon,CHAMAKURA SUJATHA,Jai Maha Bharath Party,51,0,51,0.04
S12,Madhya Pradesh,62,Raigaon,KANCHANAMALA,Independent,43,0,43,0.03
S12,Madhya Pradesh,62,Raigaon,DEVENDAR KONNE,Independent,59,0,59,0.05
S12,Madhya Pradesh,62,Raigaon,RANGAPURAM MARKONDAIAH,Independent,121,0,121,0.09
S12,Madhya Pradesh,62,Raigaon,S.VARUN RAJ,Independent,103,0,103,0.08
S12,Madhya Pradesh,62,Raigaon,A.SRINIVAS,Independent,165,0,165,0.13
S12,Madhya Pradesh,62,Raigaon,NOTA,None of the Above,1033,7,1040,0.81
