st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,87,Anuppur,KANKANALA NIVEDITA,Bharatiya Janata Party,6425,66,6491,3.21
S12,Madhya Pradesh,87,Anuppur,KUNDURU JAYAVEER,Indian National Congress,118566,1265,119831,59.3
S12,Madhya Pradesh,87,Anuppur,NOMULA BHAGATH KUMAR,Bharat Rashtra Samithi,63521,461,63982,31.66
S12,Madhya Pradesh,87,Anuppur,LOKANABOYINA RAMANA MUDIRAJ,Bahujan Samaj Party,1304,13,1317,0.65
S12,Madhya Pradesh,87,Anuppur,ANITHA MASUNA,Alliance of Democratic Reforms Party,1119,5,1124,0.56
S12,Madhya Pradesh,87,Anuppur,ANNAPURNA NAKIREKANTI,Yuga Thulasi Party,233,2,235,0.12
S12,Madhya Pradesh,87,Anuppur,KASAIAH POTHUGANTI,Marxist Communist Party of India (United),312,0,312,0.15
S12,Madhya Pradesh,87,Anuppur,JAKKULA NARSIMHA,Communist Party of India (Marxist-Leninist) Red Star,131,0,131,0.06
S12,Madhya Pradesh,87,Anuppur,MAMIDI SAIDAIAH,Dharma Samaj Party,1454,16,1470,0.73
S12,Madhya Pradesh,87,Anuppur,B. RUKMINI NAIK,Jai Maha Bharath Party,99,0,99,0.05
S12,Madhya Pradesh,87,Anuppur,GAVALAPALLI SUBRAHMANYAM,Independent,230,6,236,0.12
S12,Madhya Pradesh,87,Anuppur,GIRIBABU KUKKALA,Independent,255,4,259,0.13
S12,Madhya Pradesh,87,Anuppur,CHITTIPOLU SURENDER,Independent,2330,1,2331,1.15
S12,Madhya Pradesh,87,Anuppur,PANUGOTU LALSINGH,Independent,2062,3,2065,1.02
S12,Madhya Pradesh,87,Anuppur,VANAM VIJAY KUMAR,Independent,1149,0,1149,0.57
S12,Madhya Pradesh,87,Anuppur,NOTA,None of the Above,1045,11,1056,0.52
