st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,105,Bichhiya,DASYAM VINAY BHASKER,Bharat Rashtra Samithi,56692,626,57318,34.32
S12,Madhya Pradesh,105,Bichhiya,NAINI RAJENDER REDDY,Indian National Congress,69618,3031,72649,43.5
S12,Madhya Pradesh,105,Bichhiya,MADARAPU. RAVI KUMAR,Bahujan Samaj Party,792,16,808,0.48
S12,Madhya Pradesh,105,Bichhiya,RAO PADMA,Bharatiya Janata Party,29932,894,30826,18.46
S12,Madhya Pradesh,105,Bichhiya,ILAPURAM VENUCHARY,Telangana Dravida Prajala Party,126,3,129,0.08
S12,Madhya Pradesh,105,Bichhiya,KOGILA . ROOPA,Dharma Samaj Party,163,9,172,0.1
S12,Madhya Pradesh,105,Bichhiya,GADDAM NAGARJUNA,Marxist Communist Party of India (United),166,1,167,0.1
S12,Madhya Pradesh,105,Bichhiya,YOUGENDAR GOUD,Alliance of Democratic Reforms Party,1396,3,1399,0.84
S12,Madhya Pradesh,105,Bichhiya,SYED SHAJI HASHIR,Aazad Samaj Party (Kanshi Ram),243,0,243,0.15
S12,Madhya Pradesh,105,Bichhiya,MOHAMMED KHALEE UDDIN,Independent,90,3,93,0.06
S12,Madhya Pradesh,105,Bichhiya,KRISHNA. K,Independent,88,17,105,0.06
S12,Madhya Pradesh,105,Bichhiya,GUJJULA SRINIVAS REDDY,Independent,185,1,186,0.11
S12,Madhya Pradesh,105,Bichhiya,GURRAM. JAKKAIAH,Independent,113,2,115,0.07
S12,Madhya Pradesh,105,Bichhiya,BOMMAGANI BHARGAV,Independent,203,2,205,0.12
S12,Madhya Pradesh,105,Bichhiya,P. SATHYA PRAKASH,Independent,182,2,184,0.11
S12,Madhya Pradesh,105,Bichhiya,NOTA,None of the Above,2405,21,2426,1.45
