st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,41,Sagar,Kotta Prabhakar Reddy,Bharat Rashtra Samithi,97451,428,97879,56.01
S12,Madhya Pradesh,41,Sagar,CHERUKU SRINIVAS REDDY,Indian National Congress,24947,288,25235,14.44
S12,Madhya Pradesh,41,Sagar,M RAGHUNANDAN RAO,Bharatiya Janata Party,43744,622,44366,25.39
S12,Madhya Pradesh,41,Sagar,Salkam Malaiah,Bahujan Samaj Party,1197,16,1213,0.69
S12,Madhya Pradesh,41,Sagar,GOUTI MALLESH,Rashtra Samanya Praja Party,104,3,107,0.06
S12,Madhya Pradesh,41,Sagar,Dutpala Naresh,Praja Ektha Party,200,5,205,0.12
S12,Madhya Pradesh,41,Sagar,Vijay Kumar Gollapally,Aabaad Party,600,6,606,0.35
S12,Madhya Pradesh,41,Sagar,Vemula Venkata Prasanna,Dharma Samaj Party,468,4,472,0.27
S12,Madhya Pradesh,41,Sagar,GONDHI BHUJANGAM,Independent,580,3,583,0.33
S12,Madhya Pradesh,41,Sagar,PEDDALINGANNA GARI PRASAD,Independent,626,8,634,0.36
S12,Madhya Pradesh,41,Sagar,Mahammad Umar,Independent,1192,4,1196,0.68
S12,Madhya Pradesh,41,Sagar,NOTA,None of the Above,2261,8,2269,1.3
